timestamp_utc,contract,elapsed_min,time_left_min,btc_price,kalshi_target,target_gap_dollars,up_ask,down_ask,raw_general_side,raw_general_confidence,fair_ready,fair_up,fair_down,fair_preferred_side,fair_preferred,fair_flip_prob,fair_stay_prob,preferred_kalshi_ask,fair_edge_vs_ask,opportunity_status,price_zone,entry_tournament_ready,entry_time_left,entry_abs_target_gap,entry_rule_version,ladder_status,ladder_direction,ladder_confidence,checkpoints,expected_final_outcome,final_status,final_side,final_confidence,final_call_source,decisive_fair_ready,required_gap,dist_over_range5,legacy_final_ready,strict_distance_pct,directional_agreement,confidence_change,strict_model_ready,brti_kalshi_gate_ready
2026-09-04T00:22:38.809859+00:00,KXBTC15M-26SEP032030-30,7.3574612,7.6425388,81204.2,81232.69,-28.49000000000524,0.58,0.43,UP,0.5093880636265289,True,0.31967985283590533,0.6803201471640947,DOWN,0.6803201471640947,0.31967985283590533,0.6803201471640947,0.43,0.25032014716409473,WATCH,ACCEPTABLE 41-50c,False,7.6425388,28.49000000000524,V3_HISTORICAL_WINNER,RAW FORECAST,UP,0.5093880636265289,7,DOWN,PASS,NONE,,NONE,False,75.0,0.17383610958573031,False,0.000615721790730106,0,0.0034964394053622616,False,False
