timestamp_utc,contract,elapsed_min,time_left_min,btc_price,kalshi_target,target_gap_dollars,up_ask,down_ask,raw_general_side,raw_general_confidence,fair_ready,fair_up,fair_down,fair_preferred_side,fair_preferred,fair_flip_prob,fair_stay_prob,preferred_kalshi_ask,fair_edge_vs_ask,opportunity_status,price_zone,entry_tournament_ready,entry_time_left,entry_abs_target_gap,entry_rule_version,ladder_status,ladder_direction,ladder_confidence,checkpoints,expected_final_outcome,final_status,final_side,final_confidence,final_call_source,decisive_fair_ready,required_gap,dist_over_range5,legacy_final_ready,strict_distance_pct,directional_agreement,confidence_change,strict_model_ready,brti_kalshi_gate_ready
2026-09-04T00:28:51.447020+00:00,KXBTC15M-26SEP032030-30,13.561395083333334,1.438604916666666,81156.42,81232.69,-76.27000000000407,0.033,0.969,UP,0.522125872551603,True,0.11427535517584556,0.8857246448241545,DOWN,0.8857246448241545,0.11427535517584556,0.8857246448241545,0.969,-0.0832753551758455,WAIT,EXPENSIVE / WAIT,False,1.438604916666666,76.27000000000407,V3_HISTORICAL_WINNER,RAW FORECAST,UP,0.522125872551603,"7,11",DOWN,PASS,NONE,,NONE,False,50.0,0.4586565638343076,False,0.0012037527153970773,0,0.016234248330436407,False,False
