timestamp_utc,contract,elapsed_min,time_left_min,btc_price,kalshi_target,target_gap_dollars,up_ask,down_ask,raw_general_side,raw_general_confidence,fair_ready,fair_up,fair_down,fair_preferred_side,fair_preferred,fair_flip_prob,fair_stay_prob,preferred_kalshi_ask,fair_edge_vs_ask,opportunity_status,price_zone,entry_tournament_ready,entry_time_left,entry_abs_target_gap,entry_rule_version,ladder_status,ladder_direction,ladder_confidence,checkpoints,expected_final_outcome,final_status,final_side,final_confidence,final_call_source,decisive_fair_ready,required_gap,dist_over_range5,legacy_final_ready,strict_distance_pct,directional_agreement,confidence_change,strict_model_ready,brti_kalshi_gate_ready
2026-09-03T23:31:43.243488+00:00,KXBTC15M-26SEP031945-45,1.4051650833333333,13.594834916666667,81238.79,81255.66,-16.870000000009895,0.34,0.67,UP,0.5269096124264114,True,0.3598087205473487,0.6401912794526513,DOWN,0.6401912794526513,0.3598087205473487,0.6401912794526513,0.67,-0.029808720547348733,WAIT,EXPENSIVE / WAIT,False,13.594834916666667,16.870000000009895,V3_HISTORICAL_WINNER,RAW FORECAST,UP,0.5269096124264114,,UP,PASS,NONE,,NONE,False,75.0,0.16091186570019186,False,0.0006561520776982022,2,-0.11258898952914709,False,True
