timestamp_utc,contract,target,seconds_left,coinbase_spot,direct_brti,brti_timestamp_utc,brti_age_seconds,brti_minus_coinbase,brti_gap_to_target,brti_side,final60_count,final60_average,final60_gap_to_target,final60_side,final60_complete,direct_brti_ready
2026-09-04T00:28:51.558796+00:00,KXBTC15M-26SEP032030-30,81232.69,68.44,81187.58,,,,,,,,,,,False,False
2026-09-04T00:28:56.613537+00:00,KXBTC15M-26SEP032030-30,81232.69,63.39,81181.32,81191.39,2026-09-04T00:28:56+00:00,0.688,10.069999999992433,-41.30000000000291,DOWN,0,,,,False,True
2026-09-04T00:29:01.557866+00:00,KXBTC15M-26SEP032030-30,81232.69,58.44,81180.96,81192.39,2026-09-04T00:29:01+00:00,0.636,11.429999999993015,-40.30000000000291,DOWN,2,81192.805,-39.88500000000931,DOWN,False,True
2026-09-04T00:29:06.562232+00:00,KXBTC15M-26SEP032030-30,81232.69,53.44,81179.46,81180.35,2026-09-04T00:29:05+00:00,1.616,0.8899999999994179,-52.33999999999651,DOWN,6,81189.45666666667,-43.233333333337214,DOWN,False,True
2026-09-04T00:29:11.560115+00:00,KXBTC15M-26SEP032030-30,81232.69,48.44,81179.45,81183.94,2026-09-04T00:29:11+00:00,0.633,4.490000000005239,-48.75,DOWN,12,81186.00333333334,-46.68666666666104,DOWN,False,True
2026-09-04T00:29:16.556469+00:00,KXBTC15M-26SEP032030-30,81232.69,43.44,81156.42,81165.54,2026-09-04T00:29:15+00:00,1.613,9.119999999995343,-67.15000000000873,DOWN,16,81183.12375,-49.56625000000349,DOWN,False,True
2026-09-04T00:29:21.577543+00:00,KXBTC15M-26SEP032030-30,81232.69,38.42,81168.74,81172.62,2026-09-04T00:29:20+00:00,1.628,3.8799999999901047,-60.070000000006985,DOWN,21,81179.04095238095,-53.649047619052,DOWN,False,True
2026-09-04T00:29:26.555746+00:00,KXBTC15M-26SEP032030-30,81232.69,33.44,81160.83,81166.31,2026-09-04T00:29:25+00:00,1.608,5.4799999999959255,-66.38000000000466,DOWN,26,81176.64576923077,-56.04423076922831,DOWN,False,True
2026-09-04T00:29:31.555794+00:00,KXBTC15M-26SEP032030-30,81232.69,28.44,81167.04,81173.47,2026-09-04T00:29:30+00:00,1.612,6.430000000007567,-59.220000000001164,DOWN,31,81175.29096774194,-57.399032258064835,DOWN,False,True
2026-09-04T00:29:36.585277+00:00,KXBTC15M-26SEP032030-30,81232.69,23.41,81167.05,81168.74,2026-09-04T00:29:36+00:00,0.636,1.6900000000023283,-63.94999999999709,DOWN,37,81174.53567567567,-58.1543243243359,DOWN,False,True
2026-09-04T00:29:41.557189+00:00,KXBTC15M-26SEP032030-30,81232.69,18.44,81167.05,81177.75,2026-09-04T00:29:40+00:00,1.613,10.69999999999709,-54.94000000000233,DOWN,41,81174.50951219513,-58.18048780487152,DOWN,False,True
2026-09-04T00:29:46.563419+00:00,KXBTC15M-26SEP032030-30,81232.69,13.44,81165.21,81167.6,2026-09-04T00:29:45+00:00,1.615,2.389999999999418,-65.08999999999651,DOWN,46,81173.73239130435,-58.95760869565129,DOWN,False,True
2026-09-04T00:29:51.572661+00:00,KXBTC15M-26SEP032030-30,81232.69,8.43,81162.2,81167.86,2026-09-04T00:29:50+00:00,1.625,5.6600000000034925,-64.83000000000175,DOWN,51,81173.15235294118,-59.537647058823495,DOWN,False,True
2026-09-04T00:29:56.556268+00:00,KXBTC15M-26SEP032030-30,81232.69,3.44,81160.66,81164.86,2026-09-04T00:29:55+00:00,1.626,4.19999999999709,-67.83000000000175,DOWN,56,81172.29089285714,-60.399107142860885,DOWN,False,True
2026-09-04T00:30:37.028512+00:00,KXBTC15M-26SEP032045-45,81171.84,862.97,81141.66,81149.53,2026-09-04T00:30:36+00:00,1.12,7.869999999995343,-22.30999999999767,DOWN,0,,,,False,True
2026-09-04T00:30:42.056082+00:00,KXBTC15M-26SEP032045-45,81171.84,857.94,81141.62,81149.93,2026-09-04T00:30:41+00:00,1.11,8.309999999997672,-21.910000000003492,DOWN,0,,,,False,True
2026-09-04T00:30:47.026992+00:00,KXBTC15M-26SEP032045-45,81171.84,852.97,81164.05,81172.48,2026-09-04T00:30:46+00:00,1.137,8.429999999993015,0.6399999999994179,UP,0,,,,False,True
2026-09-04T00:30:52.024751+00:00,KXBTC15M-26SEP032045-45,81171.84,847.98,81165.1,81175.79,2026-09-04T00:30:51+00:00,1.092,10.689999999987776,3.9499999999970896,UP,0,,,,False,True
2026-09-04T00:30:57.032459+00:00,KXBTC15M-26SEP032045-45,81171.84,842.97,81165.1,81175.04,2026-09-04T00:30:56+00:00,1.085,9.939999999987776,3.1999999999970896,UP,0,,,,False,True
2026-09-04T00:31:02.030354+00:00,KXBTC15M-26SEP032045-45,81171.84,837.97,81169.19,81176.05,2026-09-04T00:31:01+00:00,1.093,6.860000000000582,4.210000000006403,UP,0,,,,False,True
2026-09-04T00:31:07.026769+00:00,KXBTC15M-26SEP032045-45,81171.84,832.97,81234.3,81234.31,2026-09-04T00:31:06+00:00,1.079,0.00999999999476131,62.470000000001164,UP,0,,,,False,True
2026-09-04T00:31:12.023571+00:00,KXBTC15M-26SEP032045-45,81171.84,827.98,81249.75,81254.07,2026-09-04T00:31:11+00:00,1.081,4.320000000006985,82.23000000001048,UP,0,,,,False,True
2026-09-04T00:31:17.022992+00:00,KXBTC15M-26SEP032045-45,81171.84,822.98,81249.75,81259.08,2026-09-04T00:31:16+00:00,1.087,9.330000000001746,87.24000000000524,UP,0,,,,False,True
2026-09-04T00:31:22.025622+00:00,KXBTC15M-26SEP032045-45,81171.84,817.97,81249.75,81258.37,2026-09-04T00:31:21+00:00,1.075,8.619999999995343,86.52999999999884,UP,0,,,,False,True
2026-09-04T00:31:27.025262+00:00,KXBTC15M-26SEP032045-45,81171.84,812.97,81249.76,81258.96,2026-09-04T00:31:26+00:00,1.083,9.200000000011642,87.1200000000099,UP,0,,,,False,True
2026-09-04T00:31:32.022525+00:00,KXBTC15M-26SEP032045-45,81171.84,807.98,81252.6,81255.48,2026-09-04T00:31:31+00:00,1.084,2.8799999999901047,83.63999999999942,UP,0,,,,False,True
2026-09-04T00:31:37.044437+00:00,KXBTC15M-26SEP032045-45,81171.84,802.96,81252.6,81257.11,2026-09-04T00:31:36+00:00,1.112,4.509999999994761,85.27000000000407,UP,0,,,,False,True
2026-09-04T00:31:42.022219+00:00,KXBTC15M-26SEP032045-45,81171.84,797.98,81252.6,81254.67,2026-09-04T00:31:41+00:00,1.075,2.069999999992433,82.83000000000175,UP,0,,,,False,True
2026-09-04T00:31:47.036548+00:00,KXBTC15M-26SEP032045-45,81171.84,792.96,81246.55,81250.04,2026-09-04T00:31:46+00:00,1.089,3.4899999999906868,78.19999999999709,UP,0,,,,False,True
2026-09-04T00:31:52.037667+00:00,KXBTC15M-26SEP032045-45,81171.84,787.96,81257.91,81277.89,2026-09-04T00:31:51+00:00,1.1,19.979999999995925,106.05000000000291,UP,0,,,,False,True
2026-09-04T00:31:57.028132+00:00,KXBTC15M-26SEP032045-45,81171.84,782.97,81297.54,81303.86,2026-09-04T00:31:56+00:00,1.086,6.320000000006985,132.02000000000407,UP,0,,,,False,True
2026-09-04T00:32:02.028608+00:00,KXBTC15M-26SEP032045-45,81171.84,777.97,81293.06,81295.79,2026-09-04T00:32:01+00:00,1.089,2.7299999999959255,123.94999999999709,UP,0,,,,False,True
2026-09-04T00:32:07.031660+00:00,KXBTC15M-26SEP032045-45,81171.84,772.97,81286.94,81288.52,2026-09-04T00:32:06+00:00,1.09,1.5800000000017462,116.68000000000757,UP,0,,,,False,True
2026-09-04T00:32:12.040428+00:00,KXBTC15M-26SEP032045-45,81171.84,767.96,81286.93,81286.39,2026-09-04T00:32:11+00:00,1.096,-0.5399999999935972,114.55000000000291,UP,0,,,,False,True
2026-09-04T00:32:17.029432+00:00,KXBTC15M-26SEP032045-45,81171.84,762.97,81270.0,81277.66,2026-09-04T00:32:16+00:00,1.093,7.6600000000034925,105.82000000000698,UP,0,,,,False,True
2026-09-04T00:32:22.033905+00:00,KXBTC15M-26SEP032045-45,81171.84,757.97,81277.77,81286.81,2026-09-04T00:32:21+00:00,1.087,9.039999999993597,114.97000000000116,UP,0,,,,False,True
2026-09-04T00:32:27.039117+00:00,KXBTC15M-26SEP032045-45,81171.84,752.96,81277.77,81283.9,2026-09-04T00:32:26+00:00,1.093,6.129999999990105,112.05999999999767,UP,0,,,,False,True
2026-09-04T00:32:32.030177+00:00,KXBTC15M-26SEP032045-45,81171.84,747.97,81268.79,81276.19,2026-09-04T00:32:31+00:00,1.092,7.400000000008731,104.35000000000582,UP,0,,,,False,True
2026-09-04T00:32:37.033526+00:00,KXBTC15M-26SEP032045-45,81171.84,742.97,81268.78,81274.05,2026-09-04T00:32:36+00:00,1.087,5.2700000000040745,102.2100000000064,UP,0,,,,False,True
2026-09-04T00:32:42.026249+00:00,KXBTC15M-26SEP032045-45,81171.84,737.97,81293.83,81302.66,2026-09-04T00:32:41+00:00,1.08,8.830000000001746,130.82000000000698,UP,0,,,,False,True
2026-09-04T00:32:47.031806+00:00,KXBTC15M-26SEP032045-45,81171.84,732.97,81293.83,81299.87,2026-09-04T00:32:46+00:00,1.085,6.039999999993597,128.02999999999884,UP,0,,,,False,True
2026-09-04T00:32:52.046245+00:00,KXBTC15M-26SEP032045-45,81171.84,727.95,81299.98,81303.44,2026-09-04T00:32:51+00:00,1.106,3.460000000006403,131.60000000000582,UP,0,,,,False,True
2026-09-04T00:32:57.034496+00:00,KXBTC15M-26SEP032045-45,81171.84,722.97,81291.63,81298.35,2026-09-04T00:32:56+00:00,1.11,6.720000000001164,126.51000000000931,UP,0,,,,False,True
2026-09-04T00:33:02.030983+00:00,KXBTC15M-26SEP032045-45,81171.84,717.97,81287.46,81290.05,2026-09-04T00:33:01+00:00,1.092,2.5899999999965075,118.2100000000064,UP,0,,,,False,True
2026-09-04T00:33:07.032151+00:00,KXBTC15M-26SEP032045-45,81171.84,712.97,81300.98,81302.22,2026-09-04T00:33:06+00:00,1.088,1.2400000000052387,130.38000000000466,UP,0,,,,False,True
2026-09-04T00:33:12.030365+00:00,KXBTC15M-26SEP032045-45,81171.84,707.97,81287.25,81290.49,2026-09-04T00:33:11+00:00,1.084,3.2400000000052387,118.65000000000873,UP,0,,,,False,True
2026-09-04T00:33:17.027319+00:00,KXBTC15M-26SEP032045-45,81171.84,702.97,81282.79,81290.78,2026-09-04T00:33:16+00:00,1.085,7.990000000005239,118.94000000000233,UP,0,,,,False,True
2026-09-04T00:33:22.032859+00:00,KXBTC15M-26SEP032045-45,81171.84,697.97,81276.27,81276.54,2026-09-04T00:33:21+00:00,1.088,0.2699999999895226,104.69999999999709,UP,0,,,,False,True
2026-09-04T00:33:27.030267+00:00,KXBTC15M-26SEP032045-45,81171.84,692.97,81274.71,81274.95,2026-09-04T00:33:26+00:00,1.083,0.23999999999068677,103.11000000000058,UP,0,,,,False,True
2026-09-04T00:33:32.036297+00:00,KXBTC15M-26SEP032045-45,81171.84,687.96,81274.73,81277.2,2026-09-04T00:33:31+00:00,1.088,2.470000000001164,105.36000000000058,UP,0,,,,False,True
2026-09-04T00:33:37.028119+00:00,KXBTC15M-26SEP032045-45,81171.84,682.97,81305.0,81308.92,2026-09-04T00:33:36+00:00,1.091,3.9199999999982538,137.08000000000175,UP,0,,,,False,True
2026-09-04T00:33:42.031674+00:00,KXBTC15M-26SEP032045-45,81171.84,677.97,81299.83,81305.86,2026-09-04T00:33:41+00:00,1.087,6.029999999998836,134.02000000000407,UP,0,,,,False,True
2026-09-04T00:33:47.026513+00:00,KXBTC15M-26SEP032045-45,81171.84,672.97,81308.2,81306.01,2026-09-04T00:33:46+00:00,1.076,-2.1900000000023283,134.16999999999825,UP,0,,,,False,True
2026-09-04T00:33:52.030628+00:00,KXBTC15M-26SEP032045-45,81171.84,667.97,81308.21,81304.68,2026-09-04T00:33:51+00:00,1.084,-3.5300000000133878,132.8399999999965,UP,0,,,,False,True
2026-09-04T00:33:57.026397+00:00,KXBTC15M-26SEP032045-45,81171.84,662.97,81312.4,81313.18,2026-09-04T00:33:56+00:00,1.078,0.7799999999988358,141.3399999999965,UP,0,,,,False,True
2026-09-04T00:34:02.029436+00:00,KXBTC15M-26SEP032045-45,81171.84,657.97,81302.49,81304.54,2026-09-04T00:34:01+00:00,1.092,2.0499999999883585,132.6999999999971,UP,0,,,,False,True
2026-09-04T00:34:07.036733+00:00,KXBTC15M-26SEP032045-45,81171.84,652.96,81297.02,81300.06,2026-09-04T00:34:06+00:00,1.087,3.039999999993597,128.22000000000116,UP,0,,,,False,True
2026-09-04T00:34:12.026765+00:00,KXBTC15M-26SEP032045-45,81171.84,647.97,81301.16,81305.56,2026-09-04T00:34:11+00:00,1.079,4.399999999994179,133.72000000000116,UP,0,,,,False,True
2026-09-04T00:34:17.068193+00:00,KXBTC15M-26SEP032045-45,81171.84,642.93,81300.39,81304.25,2026-09-04T00:34:16+00:00,1.124,3.860000000000582,132.4100000000035,UP,0,,,,False,True
2026-09-04T00:34:22.045346+00:00,KXBTC15M-26SEP032045-45,81171.84,637.95,81295.01,81296.86,2026-09-04T00:34:21+00:00,1.098,1.8500000000058208,125.02000000000407,UP,0,,,,False,True
2026-09-04T00:34:27.029548+00:00,KXBTC15M-26SEP032045-45,81171.84,632.97,81295.0,81293.95,2026-09-04T00:34:26+00:00,1.104,-1.0500000000029104,122.11000000000058,UP,0,,,,False,True
2026-09-04T00:34:32.027522+00:00,KXBTC15M-26SEP032045-45,81171.84,627.97,81295.01,81295.11,2026-09-04T00:34:31+00:00,1.092,0.10000000000582077,123.27000000000407,UP,0,,,,False,True
2026-09-04T00:34:37.046508+00:00,KXBTC15M-26SEP032045-45,81171.84,622.95,81295.01,81296.13,2026-09-04T00:34:36+00:00,1.102,1.1200000000098953,124.29000000000815,UP,0,,,,False,True
2026-09-04T00:34:42.033842+00:00,KXBTC15M-26SEP032045-45,81171.84,617.97,81301.19,81304.42,2026-09-04T00:34:41+00:00,1.097,3.2299999999959255,132.58000000000175,UP,0,,,,False,True
2026-09-04T00:34:47.032120+00:00,KXBTC15M-26SEP032045-45,81171.84,612.97,81310.26,81309.51,2026-09-04T00:34:46+00:00,1.088,-0.75,137.66999999999825,UP,0,,,,False,True
2026-09-04T00:34:52.034038+00:00,KXBTC15M-26SEP032045-45,81171.84,607.97,81309.23,81310.77,2026-09-04T00:34:51+00:00,1.088,1.540000000008149,138.93000000000757,UP,0,,,,False,True
2026-09-04T00:34:57.034894+00:00,KXBTC15M-26SEP032045-45,81171.84,602.97,81309.94,81315.94,2026-09-04T00:34:56+00:00,1.09,6.0,144.10000000000582,UP,0,,,,False,True
2026-09-04T00:35:02.031451+00:00,KXBTC15M-26SEP032045-45,81171.84,597.97,81309.23,81311.84,2026-09-04T00:35:01+00:00,1.104,2.610000000000582,140.0,UP,0,,,,False,True
2026-09-04T00:35:07.134089+00:00,KXBTC15M-26SEP032045-45,81171.84,592.87,81295.24,81299.63,2026-09-04T00:35:06+00:00,1.225,4.389999999999418,127.79000000000815,UP,0,,,,False,True
2026-09-04T00:35:12.035345+00:00,KXBTC15M-26SEP032045-45,81171.84,587.96,81308.27,81314.9,2026-09-04T00:35:11+00:00,1.089,6.629999999990105,143.05999999999767,UP,0,,,,False,True
2026-09-04T00:35:17.031166+00:00,KXBTC15M-26SEP032045-45,81171.84,582.97,81315.09,81320.86,2026-09-04T00:35:16+00:00,1.084,5.7700000000040745,149.02000000000407,UP,0,,,,False,True
2026-09-04T00:35:22.048318+00:00,KXBTC15M-26SEP032045-45,81171.84,577.95,81312.25,81318.91,2026-09-04T00:35:21+00:00,1.102,6.6600000000034925,147.07000000000698,UP,0,,,,False,True
2026-09-04T00:35:27.036751+00:00,KXBTC15M-26SEP032045-45,81171.84,572.96,81309.93,81316.32,2026-09-04T00:35:25+00:00,2.096,6.39000000001397,144.48000000001048,UP,0,,,,False,True
2026-09-04T00:35:32.037926+00:00,KXBTC15M-26SEP032045-45,81171.84,567.96,81310.16,81310.58,2026-09-04T00:35:31+00:00,1.091,0.41999999999825377,138.74000000000524,UP,0,,,,False,True
2026-09-04T00:35:37.041744+00:00,KXBTC15M-26SEP032045-45,81171.84,562.96,81326.05,81327.76,2026-09-04T00:35:36+00:00,1.094,1.709999999991851,155.91999999999825,UP,0,,,,False,True
2026-09-04T00:35:42.107045+00:00,KXBTC15M-26SEP032045-45,81171.84,557.89,81321.83,81324.21,2026-09-04T00:35:41+00:00,1.163,2.3800000000046566,152.3700000000099,UP,0,,,,False,True
2026-09-04T00:35:47.030102+00:00,KXBTC15M-26SEP032045-45,81171.84,552.97,81303.0,81312.52,2026-09-04T00:35:46+00:00,1.083,9.520000000004075,140.68000000000757,UP,0,,,,False,True
2026-09-04T00:35:52.037854+00:00,KXBTC15M-26SEP032045-45,81171.84,547.96,81312.24,81312.75,2026-09-04T00:35:51+00:00,1.095,0.5099999999947613,140.9100000000035,UP,0,,,,False,True
2026-09-04T00:35:57.034367+00:00,KXBTC15M-26SEP032045-45,81171.84,542.97,81314.93,81313.92,2026-09-04T00:35:56+00:00,1.085,-1.0099999999947613,142.08000000000175,UP,0,,,,False,True
2026-09-04T00:36:02.052552+00:00,KXBTC15M-26SEP032045-45,81171.84,537.95,81313.76,81316.0,2026-09-04T00:36:01+00:00,1.105,2.2400000000052387,144.1600000000035,UP,0,,,,False,True
2026-09-04T00:36:07.035022+00:00,KXBTC15M-26SEP032045-45,81171.84,532.96,81324.95,81317.42,2026-09-04T00:36:06+00:00,1.089,-7.529999999998836,145.58000000000175,UP,0,,,,False,True
2026-09-04T00:36:12.029813+00:00,KXBTC15M-26SEP032045-45,81171.84,527.97,81331.14,81332.73,2026-09-04T00:36:11+00:00,1.081,1.5899999999965075,160.88999999999942,UP,0,,,,False,True
2026-09-04T00:36:17.093751+00:00,KXBTC15M-26SEP032045-45,81171.84,522.91,81322.49,81330.41,2026-09-04T00:36:15+00:00,2.149,7.919999999998254,158.57000000000698,UP,0,,,,False,True
2026-09-04T00:36:22.035509+00:00,KXBTC15M-26SEP032045-45,81171.84,517.96,81316.57,81325.96,2026-09-04T00:36:21+00:00,1.086,9.389999999999418,154.1200000000099,UP,0,,,,False,True
2026-09-04T00:36:27.030262+00:00,KXBTC15M-26SEP032045-45,81171.84,512.97,81316.72,81326.17,2026-09-04T00:36:26+00:00,1.08,9.44999999999709,154.33000000000175,UP,0,,,,False,True
2026-09-04T00:36:32.029723+00:00,KXBTC15M-26SEP032045-45,81171.84,507.97,81328.0,81334.49,2026-09-04T00:36:31+00:00,1.08,6.490000000005239,162.65000000000873,UP,0,,,,False,True
2026-09-04T00:36:37.053436+00:00,KXBTC15M-26SEP032045-45,81171.84,502.95,81331.14,81339.7,2026-09-04T00:36:36+00:00,1.105,8.559999999997672,167.86000000000058,UP,0,,,,False,True
2026-09-04T00:36:42.031637+00:00,KXBTC15M-26SEP032045-45,81171.84,497.97,81330.54,81335.44,2026-09-04T00:36:41+00:00,1.082,4.900000000008731,163.60000000000582,UP,0,,,,False,True
2026-09-04T00:36:47.075062+00:00,KXBTC15M-26SEP032045-45,81171.84,492.92,81328.31,81329.26,2026-09-04T00:36:46+00:00,1.125,0.9499999999970896,157.41999999999825,UP,0,,,,False,True
2026-09-04T00:36:52.041943+00:00,KXBTC15M-26SEP032045-45,81171.84,487.96,81326.0,81321.07,2026-09-04T00:36:51+00:00,1.106,-4.929999999993015,149.23000000001048,UP,0,,,,False,True
2026-09-04T00:36:57.054906+00:00,KXBTC15M-26SEP032045-45,81171.84,482.95,81317.06,81321.73,2026-09-04T00:36:56+00:00,1.105,4.669999999998254,149.88999999999942,UP,0,,,,False,True
2026-09-04T00:37:02.037665+00:00,KXBTC15M-26SEP032045-45,81171.84,477.96,81315.11,81317.78,2026-09-04T00:37:01+00:00,1.114,2.6699999999982538,145.94000000000233,UP,0,,,,False,True
2026-09-04T00:37:07.058389+00:00,KXBTC15M-26SEP032045-45,81171.84,472.94,81343.46,81347.41,2026-09-04T00:37:06+00:00,1.108,3.9499999999970896,175.57000000000698,UP,0,,,,False,True
2026-09-04T00:37:12.043734+00:00,KXBTC15M-26SEP032045-45,81171.84,467.96,81335.07,81340.65,2026-09-04T00:37:11+00:00,1.102,5.579999999987194,168.80999999999767,UP,0,,,,False,True
2026-09-04T00:37:17.036190+00:00,KXBTC15M-26SEP032045-45,81171.84,462.96,81339.98,81348.39,2026-09-04T00:37:16+00:00,1.088,8.410000000003492,176.5500000000029,UP,0,,,,False,True
2026-09-04T00:37:22.038129+00:00,KXBTC15M-26SEP032045-45,81171.84,457.96,81346.52,81347.9,2026-09-04T00:37:21+00:00,1.091,1.3799999999901047,176.05999999999767,UP,0,,,,False,True
2026-09-04T00:37:27.035426+00:00,KXBTC15M-26SEP032045-45,81171.84,452.96,81346.52,81346.6,2026-09-04T00:37:26+00:00,1.088,0.08000000000174623,174.7600000000093,UP,0,,,,False,True
2026-09-04T00:37:32.031528+00:00,KXBTC15M-26SEP032045-45,81171.84,447.97,81352.84,81347.38,2026-09-04T00:37:31+00:00,1.088,-5.459999999991851,175.54000000000815,UP,0,,,,False,True
2026-09-04T00:37:37.037993+00:00,KXBTC15M-26SEP032045-45,81171.84,442.96,81345.95,81353.01,2026-09-04T00:37:36+00:00,1.09,7.059999999997672,181.16999999999825,UP,0,,,,False,True
2026-09-04T00:37:42.034876+00:00,KXBTC15M-26SEP032045-45,81171.84,437.97,81355.72,81357.38,2026-09-04T00:37:41+00:00,1.086,1.6600000000034925,185.54000000000815,UP,0,,,,False,True
2026-09-04T00:37:47.040311+00:00,KXBTC15M-26SEP032045-45,81171.84,432.96,81365.08,81364.92,2026-09-04T00:37:46+00:00,1.091,-0.16000000000349246,193.08000000000175,UP,0,,,,False,True
2026-09-04T00:37:52.038486+00:00,KXBTC15M-26SEP032045-45,81171.84,427.96,81348.89,81354.39,2026-09-04T00:37:51+00:00,1.096,5.5,182.5500000000029,UP,0,,,,False,True
2026-09-04T00:37:57.037631+00:00,KXBTC15M-26SEP032045-45,81171.84,422.96,81348.41,81352.76,2026-09-04T00:37:56+00:00,1.102,4.349999999991269,180.91999999999825,UP,0,,,,False,True
2026-09-04T00:38:02.035284+00:00,KXBTC15M-26SEP032045-45,81171.84,417.96,81355.81,81356.96,2026-09-04T00:38:01+00:00,1.096,1.1500000000087311,185.1200000000099,UP,0,,,,False,True
2026-09-04T00:38:07.042127+00:00,KXBTC15M-26SEP032045-45,81171.84,412.96,81356.8,81365.53,2026-09-04T00:38:06+00:00,1.098,8.729999999995925,193.69000000000233,UP,0,,,,False,True
2026-09-04T00:38:12.037183+00:00,KXBTC15M-26SEP032045-45,81171.84,407.96,81362.72,81365.07,2026-09-04T00:38:11+00:00,1.099,2.3500000000058208,193.23000000001048,UP,0,,,,False,True
2026-09-04T00:38:17.070758+00:00,KXBTC15M-26SEP032045-45,81171.84,402.93,81360.9,81364.85,2026-09-04T00:38:16+00:00,1.126,3.9500000000116415,193.0100000000093,UP,0,,,,False,True
2026-09-04T00:38:22.037548+00:00,KXBTC15M-26SEP032045-45,81171.84,397.96,81357.73,81364.04,2026-09-04T00:38:21+00:00,1.088,6.309999999997672,192.1999999999971,UP,0,,,,False,True
2026-09-04T00:38:27.037829+00:00,KXBTC15M-26SEP032045-45,81171.84,392.96,81375.69,81383.44,2026-09-04T00:38:26+00:00,1.088,7.75,211.60000000000582,UP,0,,,,False,True
2026-09-04T00:38:32.042267+00:00,KXBTC15M-26SEP032045-45,81171.84,387.96,81375.69,81386.0,2026-09-04T00:38:31+00:00,1.096,10.309999999997672,214.1600000000035,UP,0,,,,False,True
2026-09-04T00:38:37.038829+00:00,KXBTC15M-26SEP032045-45,81171.84,382.96,81383.92,81392.01,2026-09-04T00:38:36+00:00,1.115,8.089999999996508,220.16999999999825,UP,0,,,,False,True
2026-09-04T00:38:42.035546+00:00,KXBTC15M-26SEP032045-45,81171.84,377.96,81390.51,81395.5,2026-09-04T00:38:41+00:00,1.088,4.990000000005239,223.6600000000035,UP,0,,,,False,True
2026-09-04T00:38:47.034873+00:00,KXBTC15M-26SEP032045-45,81171.84,372.97,81383.95,81385.95,2026-09-04T00:38:46+00:00,1.087,2.0,214.11000000000058,UP,0,,,,False,True
2026-09-04T00:38:52.042070+00:00,KXBTC15M-26SEP032045-45,81171.84,367.96,81383.94,81386.53,2026-09-04T00:38:51+00:00,1.095,2.5899999999965075,214.69000000000233,UP,0,,,,False,True
2026-09-04T00:38:57.040676+00:00,KXBTC15M-26SEP032045-45,81171.84,362.96,81377.59,81384.59,2026-09-04T00:38:56+00:00,1.094,7.0,212.75,UP,0,,,,False,True
2026-09-04T00:39:02.036942+00:00,KXBTC15M-26SEP032045-45,81171.84,357.96,81377.57,81375.96,2026-09-04T00:39:01+00:00,1.088,-1.610000000000582,204.1200000000099,UP,0,,,,False,True
2026-09-04T00:39:07.040087+00:00,KXBTC15M-26SEP032045-45,81171.84,352.96,81363.25,81364.83,2026-09-04T00:39:06+00:00,1.093,1.5800000000017462,192.99000000000524,UP,0,,,,False,True
2026-09-04T00:39:12.046376+00:00,KXBTC15M-26SEP032045-45,81171.84,347.95,81377.42,81383.59,2026-09-04T00:39:11+00:00,1.098,6.169999999998254,211.75,UP,0,,,,False,True
2026-09-04T00:39:17.061566+00:00,KXBTC15M-26SEP032045-45,81171.84,342.94,81377.6,81386.28,2026-09-04T00:39:16+00:00,1.122,8.679999999993015,214.44000000000233,UP,0,,,,False,True
2026-09-04T00:39:22.050380+00:00,KXBTC15M-26SEP032045-45,81171.84,337.95,81386.98,81392.92,2026-09-04T00:39:21+00:00,1.117,5.940000000002328,221.08000000000175,UP,0,,,,False,True
2026-09-04T00:39:27.038900+00:00,KXBTC15M-26SEP032045-45,81171.84,332.96,81389.99,81393.18,2026-09-04T00:39:26+00:00,1.093,3.1899999999877764,221.3399999999965,UP,0,,,,False,True
2026-09-04T00:39:32.040981+00:00,KXBTC15M-26SEP032045-45,81171.84,327.96,81384.54,81390.71,2026-09-04T00:39:31+00:00,1.095,6.170000000012806,218.8700000000099,UP,0,,,,False,True
2026-09-04T00:39:37.040297+00:00,KXBTC15M-26SEP032045-45,81171.84,322.96,81388.15,81393.87,2026-09-04T00:39:36+00:00,1.093,5.720000000001164,222.02999999999884,UP,0,,,,False,True
2026-09-04T00:39:42.040425+00:00,KXBTC15M-26SEP032045-45,81171.84,317.96,81386.73,81392.84,2026-09-04T00:39:41+00:00,1.094,6.110000000000582,221.0,UP,0,,,,False,True
2026-09-04T00:39:47.036400+00:00,KXBTC15M-26SEP032045-45,81171.84,312.96,81390.0,81399.5,2026-09-04T00:39:46+00:00,1.119,9.5,227.6600000000035,UP,0,,,,False,True
2026-09-04T00:39:52.042229+00:00,KXBTC15M-26SEP032045-45,81171.84,307.96,81391.61,81401.8,2026-09-04T00:39:51+00:00,1.094,10.190000000002328,229.9600000000064,UP,0,,,,False,True
2026-09-04T00:39:57.042445+00:00,KXBTC15M-26SEP032045-45,81171.84,302.96,81391.75,81397.21,2026-09-04T00:39:56+00:00,1.097,5.460000000006403,225.3700000000099,UP,0,,,,False,True
2026-09-04T00:40:02.051109+00:00,KXBTC15M-26SEP032045-45,81171.84,297.95,81391.74,81397.54,2026-09-04T00:40:01+00:00,1.112,5.7999999999883585,225.6999999999971,UP,0,,,,False,True
2026-09-04T00:40:07.044707+00:00,KXBTC15M-26SEP032045-45,81171.84,292.96,81395.65,81397.17,2026-09-04T00:40:06+00:00,1.11,1.5200000000040745,225.33000000000175,UP,0,,,,False,True
