timestamp_utc,contract,elapsed_min,time_left_min,btc_price,kalshi_target,target_gap_dollars,up_ask,down_ask,raw_general_side,raw_general_confidence,fair_ready,fair_up,fair_down,fair_preferred_side,fair_preferred,fair_flip_prob,fair_stay_prob,preferred_kalshi_ask,fair_edge_vs_ask,opportunity_status,price_zone,entry_tournament_ready,entry_time_left,entry_abs_target_gap,entry_rule_version,ladder_status,ladder_direction,ladder_confidence,checkpoints,expected_final_outcome,final_status,final_side,final_confidence,final_call_source,decisive_fair_ready,required_gap,dist_over_range5,legacy_final_ready,strict_distance_pct,directional_agreement,confidence_change,strict_model_ready,brti_kalshi_gate_ready
2026-09-04T01:07:26.260862+00:00,KXBTC15M-26SEP032115-15,7.142081266666667,7.857918733333333,81055.42,80976.57,78.84999999999127,0.82,0.19,UP,0.5138212840695315,True,0.8512916718588949,0.14870832814110516,UP,0.8512916718588949,0.14870832814110516,0.8512916718588949,0.82,0.03129167185889492,WAIT,EXPENSIVE / WAIT,False,7.857918733333333,78.84999999999127,V3_HISTORICAL_WINNER,RAW FORECAST,UP,0.5138212840695315,7,UP,PASS,NONE,,NONE,False,75.0,0.5204964024027232,False,0.0009424654015663947,3,-0.037363006196406645,False,True
