timestamp_utc,contract,side,side_num,seconds_left,minutes_left,side_ask,side_bid,side_spread,quote_advantage,btc_gap_side,abs_btc_gap,btc_move_5s_side,btc_move_15s_side,btc_move_30s_side,btc_move_60s_side,btc_move_120s_side,ask_move_5s,ask_move_15s,ask_move_30s,ask_move_60s,ask_move_120s,recent_low_30s,recent_low_60s,recent_low_120s,recent_high_30s,recent_high_60s,recent_high_120s,bounce_from_60s_low,drawdown_from_60s_high,side_fair,side_edge,fair_move_5s_side,fair_move_15s_side,fair_move_30s_side,brti_gap_side,brti_minus_coinbase_side,brti_age_seconds,brti_agrees_side,result,final_up,correct
2026-09-03 10:06:33.226520+00:00,KXBTC15M-26SEP030615-15,DOWN,0,506.77,8.446166666666667,0.44,0.43,0.01,0.12999999999999995,-0.5099999999947613,0.5099999999947613,-1.7700000000040743,4.040000000008149,1.290000000008149,39.61000000000058,-18.80999999999767,0.0,0.0,0.0999999999999999,0.0999999999999999,-0.09,0.34,0.34,0.34,0.44,0.44,0.53,0.0999999999999999,0.0,,,,,,,,,0.0,no,0,1
2026-09-03 10:06:38.261430+00:00,KXBTC15M-26SEP030615-15,DOWN,0,501.74,8.362333333333334,0.44,0.43,0.01,0.12999999999999995,-7.879999999990105,7.879999999990105,-7.369999999995343,-9.139999999999418,-6.7299999999959255,13.170000000012806,6.0,0.0,0.0,0.0999999999999999,0.0999999999999999,-0.09,0.44,0.34,0.34,0.44,0.44,0.53,0.0999999999999999,0.0,,,,,,,,,0.0,no,0,1
2026-09-03 10:06:43.246475+00:00,KXBTC15M-26SEP030615-15,DOWN,0,496.75,8.279166666666667,0.43,0.42,0.01,0.14999999999999997,-7.879999999990105,7.879999999990105,-7.369999999995343,-9.139999999999418,-3.3299999999871943,-15.90999999998894,6.0,-0.01,-0.01,-0.01,0.0899999999999999,-0.1,0.43,0.34,0.34,0.44,0.44,0.53,0.0899999999999999,0.01,,,,,,,,,0.0,no,0,1
2026-09-03 10:06:48.227796+00:00,KXBTC15M-26SEP030615-15,DOWN,0,491.77,8.196166666666667,0.43,0.42,0.01,0.14999999999999997,-10.779999999998836,10.779999999998836,-2.900000000008731,-10.270000000004076,-6.2299999999959255,-18.80999999999767,3.110000000000582,-0.01,-0.01,-0.01,0.0899999999999999,-0.1,0.43,0.34,0.34,0.44,0.44,0.53,0.0899999999999999,0.01,,,,,,,,,0.0,no,0,1
2026-09-03 10:06:53.239479+00:00,KXBTC15M-26SEP030615-15,DOWN,0,486.76,8.112666666666666,0.43,0.42,0.01,0.14999999999999997,1.7300000000104774,1.7300000000104774,12.510000000009311,2.2400000000052387,0.4700000000011641,8.980000000010477,15.620000000009895,0.0,-0.01,-0.01,0.0899999999999999,-0.1,0.43,0.34,0.34,0.44,0.44,0.44,0.0899999999999999,0.01,,,,,,,,,0.0,no,0,1
2026-09-03 10:06:58.247404+00:00,KXBTC15M-26SEP030615-15,DOWN,0,481.75,8.029166666666667,0.43,0.42,0.01,0.14999999999999997,7.410000000003492,7.410000000003492,5.679999999993015,15.289999999993595,6.149999999994179,9.210000000006405,21.30000000000291,0.0,0.0,-0.01,0.0899999999999999,-0.1,0.43,0.34,0.34,0.44,0.44,0.44,0.0899999999999999,0.01,,,,,,,,,0.0,no,0,1
2026-09-03 10:07:03.226391+00:00,KXBTC15M-26SEP030615-15,DOWN,0,476.77,7.946166666666667,0.43,0.42,0.01,0.14999999999999997,8.400000000008731,8.400000000008731,6.669999999998254,16.279999999998836,8.910000000003492,10.200000000011642,22.29000000000815,0.0,0.0,-0.01,0.0899999999999999,0.0399999999999999,0.43,0.34,0.34,0.44,0.44,0.44,0.0899999999999999,0.01,,,,,,,,,0.0,no,0,1
2026-09-03 10:07:08.236880+00:00,KXBTC15M-26SEP030615-15,DOWN,0,471.76,7.862666666666667,0.43,0.42,0.01,0.14999999999999997,8.389999999999418,8.389999999999418,-0.0100000000093132,19.169999999998254,8.89999999999418,9.539999999993595,29.02999999999884,0.0,0.0,-0.01,0.0899999999999999,0.0399999999999999,0.43,0.43,0.34,0.44,0.44,0.44,0.0,0.01,,,,,,,,,0.0,no,0,1
2026-09-03 10:07:13.249171+00:00,KXBTC15M-26SEP030615-15,DOWN,0,466.75,7.779166666666667,0.47,0.46,0.0099999999999999,0.07000000000000006,-5.55000000000291,5.55000000000291,-13.940000000002328,-12.960000000006405,2.3299999999871943,-1.0,15.089999999996508,0.0399999999999999,0.0399999999999999,0.0399999999999999,0.0299999999999999,0.0799999999999999,0.43,0.43,0.34,0.47,0.47,0.47,0.0399999999999999,0.0,,,,,,,,,0.0,no,0,1
2026-09-03 10:07:18.228523+00:00,KXBTC15M-26SEP030615-15,DOWN,0,461.77,7.696166666666667,0.47,0.46,0.0099999999999999,0.07000000000000006,-10.779999999998836,10.779999999998836,-19.169999999998254,-19.180000000007567,-0.0,-6.2299999999959255,9.860000000000582,0.0399999999999999,0.0399999999999999,0.0399999999999999,0.0299999999999999,0.0799999999999999,0.43,0.43,0.34,0.47,0.47,0.47,0.0399999999999999,0.0,,,,,,,,,0.0,no,0,1
2026-09-03 10:07:23.228896+00:00,KXBTC15M-26SEP030615-15,DOWN,0,456.77,7.612833333333333,0.47,0.46,0.0099999999999999,0.07000000000000006,-10.779999999998836,10.779999999998836,-0.0,-19.180000000007567,-0.0,-12.040000000008147,17.44000000000233,0.0,0.0399999999999999,0.0399999999999999,0.0299999999999999,0.0799999999999999,0.43,0.43,0.34,0.47,0.47,0.47,0.0399999999999999,0.0,,,,,,,,,0.0,no,0,1
2026-09-03 10:07:28.250437+00:00,KXBTC15M-26SEP030615-15,DOWN,0,451.75,7.529166666666667,0.47,0.46,0.0099999999999999,0.07000000000000006,-10.779999999998836,10.779999999998836,-0.0,-5.2299999999959255,-18.19000000000233,-12.040000000008147,17.44000000000233,0.0,0.0,0.0399999999999999,0.0299999999999999,0.0799999999999999,0.43,0.43,0.34,0.47,0.47,0.47,0.0399999999999999,0.0,,,,,,,,,0.0,no,0,1
2026-09-03 10:07:33.230890+00:00,KXBTC15M-26SEP030615-15,DOWN,0,446.77,7.446166666666667,0.47,0.46,0.0099999999999999,0.07000000000000006,-16.34999999999127,16.34999999999127,-5.569999999992433,-5.569999999992433,-24.75,-15.839999999996508,23.770000000004075,0.0,0.0,0.0399999999999999,0.0299999999999999,0.1299999999999999,0.43,0.43,0.34,0.47,0.47,0.47,0.0399999999999999,0.0,,,,,,,,,0.0,no,0,1
2026-09-03 10:07:38.249103+00:00,KXBTC15M-26SEP030615-15,DOWN,0,441.75,7.3625,0.47,0.46,0.0099999999999999,0.07000000000000006,-32.080000000001746,32.080000000001746,-15.730000000010476,-21.30000000000291,-40.47000000000117,-31.570000000006985,-11.029999999998836,0.0,0.0,0.0399999999999999,0.0299999999999999,0.1299999999999999,0.47,0.43,0.34,0.47,0.47,0.47,0.0399999999999999,0.0,,,,,,,,,0.0,no,0,1
2026-09-03 10:07:43.260543+00:00,KXBTC15M-26SEP030615-15,DOWN,0,436.74,7.279,0.26,0.25,0.01,0.49,-17.479999999995925,17.479999999995925,14.60000000000582,-6.69999999999709,-11.929999999993017,-9.60000000000582,-25.50999999999476,-0.2099999999999999,-0.2099999999999999,-0.2099999999999999,-0.1699999999999999,-0.08,0.26,0.26,0.26,0.47,0.47,0.47,0.0,0.2099999999999999,,,,,,,,,0.0,no,0,1
2026-09-03 10:07:48.231860+00:00,KXBTC15M-26SEP030615-15,DOWN,0,431.77,7.196166666666667,0.26,0.25,0.01,0.49,-29.339999999996508,29.339999999996508,2.7400000000052387,-12.99000000000524,-18.55999999999767,-18.55999999999767,-37.36999999999534,-0.2099999999999999,-0.2099999999999999,-0.2099999999999999,-0.1699999999999999,-0.08,0.26,0.26,0.26,0.47,0.47,0.47,0.0,0.2099999999999999,,,,,,,,,0.0,no,0,1
2026-09-03 10:07:53.244309+00:00,KXBTC15M-26SEP030615-15,DOWN,0,426.76,7.112666666666667,0.26,0.25,0.01,0.49,-29.330000000001743,29.330000000001743,0.0099999999947613,-12.980000000010476,-18.55000000000291,-31.060000000012224,-22.080000000001743,0.0,-0.2099999999999999,-0.2099999999999999,-0.1699999999999999,-0.08,0.26,0.26,0.26,0.47,0.47,0.47,0.0,0.2099999999999999,,,,,,,,,0.0,no,0,1
2026-09-03 10:07:58.286635+00:00,KXBTC15M-26SEP030615-15,DOWN,0,421.71,7.028499999999999,0.26,0.25,0.01,0.49,-40.08999999999651,40.08999999999651,-10.75999999999476,-22.610000000000586,-29.30999999999767,-47.5,-38.2899999999936,0.0,0.0,-0.2099999999999999,-0.1699999999999999,-0.08,0.26,0.26,0.26,0.47,0.47,0.47,0.0,0.2099999999999999,,,,,,,,,0.0,no,0,1
2026-09-03 10:08:03.231642+00:00,KXBTC15M-26SEP030615-15,DOWN,0,416.77,6.946166666666667,0.26,0.25,0.01,0.49,-40.129999999990105,40.129999999990105,-10.799999999988358,-22.64999999999418,-23.77999999999884,-48.52999999999884,-38.61000000000058,0.0,0.0,-0.2099999999999999,-0.1699999999999999,-0.08,0.26,0.26,0.26,0.47,0.47,0.47,0.0,0.2099999999999999,,,,,,,,,0.0,no,0,1
2026-09-03 10:08:08.235920+00:00,KXBTC15M-26SEP030615-15,DOWN,0,411.76,6.862666666666667,0.26,0.25,0.01,0.49,-36.86000000000058,36.86000000000058,3.2699999999895226,-7.520000000004074,-20.510000000009317,-45.26000000000931,-35.7100000000064,0.0,0.0,-0.2099999999999999,-0.1699999999999999,-0.08,0.26,0.26,0.26,0.47,0.47,0.47,0.0,0.2099999999999999,,,,,,,,,0.0,no,0,1
2026-09-03 10:08:13.253059+00:00,KXBTC15M-26SEP030615-15,DOWN,0,406.75,6.779166666666667,0.24,0.23,0.0099999999999999,0.53,-40.11999999999534,40.11999999999534,-3.2599999999947613,-10.789999999993595,-8.039999999993597,-34.56999999999243,-35.56999999999243,-0.02,-0.02,-0.2299999999999999,-0.2299999999999999,-0.2,0.24,0.24,0.24,0.26,0.47,0.47,0.0,0.2299999999999999,,,,,,,,,0.0,no,0,1
2026-09-03 10:08:18.230968+00:00,KXBTC15M-26SEP030615-15,DOWN,0,401.77,6.696166666666667,0.24,0.23,0.0099999999999999,0.53,-40.129999999990105,40.129999999990105,-3.2699999999895226,-0.0399999999935971,-22.64999999999418,-29.34999999999127,-35.579999999987194,-0.02,-0.02,-0.02,-0.2299999999999999,-0.2,0.24,0.24,0.24,0.26,0.47,0.47,0.0,0.2299999999999999,,,,,,,,,0.0,no,0,1
2026-09-03 10:08:23.232423+00:00,KXBTC15M-26SEP030615-15,DOWN,0,396.77,6.612833333333333,0.24,0.23,0.0099999999999999,0.53,-47.98999999999069,47.98999999999069,-7.860000000000582,-7.860000000000582,-18.64999999999418,-37.20999999999185,-49.25,0.0,-0.02,-0.02,-0.2299999999999999,-0.2,0.24,0.24,0.24,0.26,0.47,0.47,0.0,0.2299999999999999,,,,,,,,,0.0,no,0,1
2026-09-03 10:08:28.250843+00:00,KXBTC15M-26SEP030615-15,DOWN,0,391.75,6.529166666666667,0.24,0.23,0.0099999999999999,0.53,-47.98999999999069,47.98999999999069,-0.0,-11.129999999990105,-18.65999999998894,-37.20999999999185,-49.25,0.0,-0.02,-0.02,-0.2299999999999999,-0.2,0.24,0.24,0.24,0.26,0.47,0.47,0.0,0.2299999999999999,,,,,,,,,0.0,no,0,1
2026-09-03 10:08:33.228365+00:00,KXBTC15M-26SEP030615-15,DOWN,0,386.77,6.446166666666667,0.24,0.23,0.0099999999999999,0.53,-38.80999999999767,38.80999999999767,9.179999999993017,1.3099999999976717,1.2799999999988358,-28.02999999999884,-38.30000000000291,0.0,0.0,-0.02,-0.2299999999999999,-0.2,0.24,0.24,0.24,0.26,0.47,0.47,0.0,0.2299999999999999,,,,,,,,,0.0,no,0,1
2026-09-03 10:08:38.229553+00:00,KXBTC15M-26SEP030615-15,DOWN,0,381.77,6.362833333333333,0.24,0.23,0.0099999999999999,0.53,-37.22000000000117,37.22000000000117,1.5899999999965075,2.9099999999889405,2.9099999999889405,-20.87000000000989,-36.7100000000064,0.0,0.0,-0.02,-0.2299999999999999,-0.2,0.24,0.24,0.24,0.26,0.47,0.47,0.0,0.2299999999999999,,,,,,,,,0.0,no,0,1
2026-09-03 10:08:43.253065+00:00,KXBTC15M-26SEP030615-15,DOWN,0,376.75,6.279166666666667,0.2,0.19,0.01,0.6100000000000001,-35.69999999999709,35.69999999999709,1.5200000000040743,12.289999999993595,4.419999999998254,-3.619999999995344,-27.820000000006985,-0.0399999999999999,-0.0399999999999999,-0.0399999999999999,-0.2699999999999999,-0.2299999999999999,0.2,0.2,0.2,0.24,0.26,0.47,0.0,0.06,,,,,,,,,0.0,no,0,1
2026-09-03 10:08:48.252188+00:00,KXBTC15M-26SEP030615-15,DOWN,0,371.75,6.195833333333334,0.2,0.19,0.01,0.6100000000000001,-37.22000000000117,37.22000000000117,-0.0,1.5899999999965075,2.9099999999889405,-7.880000000004657,-26.44000000000233,-0.0399999999999999,-0.0399999999999999,-0.0399999999999999,-0.06,-0.2299999999999999,0.2,0.2,0.2,0.24,0.26,0.47,0.0,0.06,,,,,,,,,0.0,no,0,1
2026-09-03 10:08:53.251713+00:00,KXBTC15M-26SEP030615-15,DOWN,0,366.75,6.1125,0.2,0.19,0.01,0.6100000000000001,-35.76999999998952,35.76999999998952,-0.069999999992433,1.4500000000116415,12.220000000001164,-6.439999999987776,-37.5,0.0,-0.0399999999999999,-0.0399999999999999,-0.06,-0.2299999999999999,0.2,0.2,0.2,0.24,0.26,0.47,0.0,0.06,,,,,,,,,0.0,no,0,1
2026-09-03 10:08:58.293593+00:00,KXBTC15M-26SEP030615-15,DOWN,0,361.71,6.028499999999999,0.2,0.19,0.01,0.6100000000000001,-1.959999999991851,1.959999999991851,33.80999999999767,33.74000000000524,46.02999999999884,38.13000000000466,-9.369999999995343,0.0,0.0,-0.0399999999999999,-0.06,-0.2299999999999999,0.2,0.2,0.2,0.24,0.26,0.47,0.0,0.06,,,,,,,,,0.0,no,0,1
2026-09-03 10:09:03.232915+00:00,KXBTC15M-26SEP030615-15,DOWN,0,356.77,5.946166666666667,0.2,0.19,0.01,0.6100000000000001,5.419999999998254,5.419999999998254,41.189999999987776,41.11999999999534,44.229999999995925,45.54999999998836,-2.9800000000104774,0.0,0.0,-0.0399999999999999,-0.06,-0.2299999999999999,0.2,0.2,0.2,0.24,0.26,0.47,0.0,0.06,,,,,,,,,0.0,no,0,1
2026-09-03 10:09:08.234717+00:00,KXBTC15M-26SEP030615-15,DOWN,0,351.77,5.862833333333333,0.2,0.19,0.01,0.6100000000000001,18.29000000000815,18.29000000000815,12.870000000009895,55.51000000000931,55.51000000000931,58.419999999998254,9.889999999999418,0.0,0.0,-0.0399999999999999,-0.06,-0.2299999999999999,0.2,0.2,0.2,0.2,0.26,0.47,0.0,0.06,,,,,,,,,0.0,no,0,1
2026-09-03 10:09:13.260914+00:00,KXBTC15M-26SEP030615-15,DOWN,0,346.74,5.779,0.2,0.19,0.01,0.6100000000000001,35.470000000001164,35.470000000001164,17.179999999993015,71.23999999999069,71.16999999999825,75.58999999999651,41.02000000000408,0.0,0.0,0.0,-0.0399999999999999,-0.2699999999999999,0.2,0.2,0.2,0.2,0.24,0.47,0.0,0.0399999999999999,,,,,,,,,0.0,no,0,1
2026-09-03 10:09:18.245877+00:00,KXBTC15M-26SEP030615-15,DOWN,0,341.75,5.695833333333334,0.2,0.19,0.01,0.6100000000000001,35.48000000001048,35.48000000001048,17.19000000000233,30.060000000012224,71.18000000000757,75.61000000000058,46.26000000000931,0.0,0.0,0.0,-0.0399999999999999,-0.2699999999999999,0.2,0.2,0.2,0.2,0.24,0.47,0.0,0.0399999999999999,,,,,,,,,0.0,no,0,1
