timestamp_utc,contract,elapsed_min,time_left_min,btc_price,kalshi_target,target_gap_dollars,up_ask,down_ask,raw_general_side,raw_general_confidence,fair_ready,fair_up,fair_down,fair_preferred_side,fair_preferred,fair_flip_prob,fair_stay_prob,preferred_kalshi_ask,fair_edge_vs_ask,opportunity_status,price_zone,entry_winner_ready,entry_time_left,entry_target_gap,ladder_status,ladder_direction,ladder_confidence,checkpoints,expected_final_outcome,final_status,final_side,final_confidence,final_call_source,decisive_fair_ready,required_gap,dist_over_range5,legacy_final_ready,strict_distance_pct,directional_agreement,confidence_change,strict_model_ready,brti_kalshi_gate_ready
2026-09-03T00:10:09.055802+00:00,KXBTC15M-26SEP022015-15,9.864864266666666,5.135135733333334,77171.11,77329.68,-158.56999999999243,0.02,0.982,UP,0.5363326029994755,True,0.10373608396833964,0.8962639160316603,DOWN,0.8962639160316603,0.10373608396833964,0.8962639160316603,0.982,-0.08573608396833965,WAIT,EXPENSIVE / WAIT,False,5.135135733333334,158.56999999999243,RAW FORECAST,UP,0.5363326029994755,"8,9",DOWN,PASS,NONE,,NONE,False,50.0,0.8858659217876672,False,0.0017624453868299028,1,0.018959898251474705,False,False
2026-09-03T00:11:43.726798+00:00,KXBTC15M-26SEP022015-15,11.435373283333332,3.564626716666668,77171.27,77329.68,-158.40999999998894,0.02,0.981,UP,0.5450456093035403,True,0.08617882080313474,0.9138211791968652,DOWN,0.9138211791968652,0.08617882080313474,0.9138211791968652,0.981,-0.06717882080313475,WAIT,EXPENSIVE / WAIT,False,3.564626716666668,158.40999999998894,RAW FORECAST,UP,0.5450456093035403,"8,9,11",DOWN,FINAL CALL,DOWN,0.9138211791968652,TOURNAMENT WINNER,True,50.0,1.1915005641217933,False,0.0017603757261921427,1,0.0276729045555395,False,False
2026-09-03T00:13:17.596688+00:00,KXBTC15M-26SEP022015-15,12.995393966666667,2.0046060333333333,77185.69,77329.68,-143.9899999999907,0.014,0.987,UP,0.538889961177504,True,0.09221075569952464,0.9077892443004754,DOWN,0.9077892443004754,0.09221075569952464,0.9077892443004754,0.987,-0.07921075569952463,WAIT,EXPENSIVE / WAIT,False,2.0046060333333333,143.9899999999907,RAW FORECAST,UP,0.538889961177504,"8,9,11",DOWN,FINAL CALL,DOWN,0.9077892443004754,TOURNAMENT WINNER,True,50.0,1.8695144118408604,False,0.001573847561215369,1,0.021517256429503195,False,False
2026-09-03T00:14:51.960546+00:00,KXBTC15M-26SEP022015-15,14.570543533333334,0.42945646666666626,77174.71,77329.68,-154.9699999999866,0.001,1.0,UP,0.5469374550881199,True,0.08976154095994676,0.9102384590400532,DOWN,0.9102384590400532,0.08976154095994676,0.9102384590400532,1.0,-0.08976154095994682,WAIT,EXPENSIVE / WAIT,False,0.42945646666666626,154.9699999999866,RAW FORECAST,UP,0.5469374550881199,"8,9,11",DOWN,FINAL CALL,DOWN,0.9102384590400532,TOURNAMENT WINNER,True,50.0,2.158055981061017,False,0.0017158780224806325,2,0.029564750340119073,False,False
2026-09-03T00:16:25.977730+00:00,KXBTC15M-26SEP022030-30,1.1357102,13.8642898,77113.5,77164.27,-50.770000000004075,0.31,0.7,DOWN,0.5140732016655525,True,0.31953608640051523,0.6804639135994848,DOWN,0.6804639135994848,0.31953608640051523,0.6804639135994848,0.7,-0.019536086400515185,WAIT,EXPENSIVE / WAIT,False,13.8642898,50.770000000004075,RAW FORECAST,DOWN,0.5140732016655525,,DOWN,PASS,NONE,,NONE,False,75.0,0.5160601748322999,False,0.0002786024863684622,3,-0.0006196789639517641,False,True
2026-09-03T00:17:59.331999+00:00,KXBTC15M-26SEP022030-30,2.6958140333333334,12.304185966666667,77095.98,77164.27,-68.29000000000815,0.29,0.72,DOWN,0.5122902149168862,True,0.25548269865287815,0.7445173013471218,DOWN,0.7445173013471218,0.25548269865287815,0.7445173013471218,0.72,0.024517301347121823,WAIT,EXPENSIVE / WAIT,False,12.304185966666667,68.29000000000815,RAW FORECAST,DOWN,0.5122902149168862,,DOWN,PASS,NONE,,NONE,False,75.0,0.5236160098145152,False,0.000505736760969433,2,-0.002402665712618046,False,True
2026-09-03T00:19:33.006974+00:00,KXBTC15M-26SEP022030-30,4.2489638,10.7510362,77088.01,77164.27,-76.26000000000931,0.37,0.64,DOWN,0.5066490974390475,True,0.14029204564061812,0.8597079543593819,DOWN,0.8597079543593819,0.14029204564061812,0.8597079543593819,0.64,0.21970795435938184,WAIT,EXPENSIVE / WAIT,False,10.7510362,76.26000000000931,RAW FORECAST,DOWN,0.5066490974390475,,DOWN,PASS,NONE,,NONE,False,75.0,1.158614402917065,False,0.0006090621130567797,2,-0.008043783190456733,False,True
2026-09-03T00:21:06.390342+00:00,KXBTC15M-26SEP022030-30,5.814279600000001,9.1857204,77097.16,77164.27,-67.11000000000058,0.14,0.87,DOWN,0.5016880289723502,True,0.15361930748936653,0.8463806925106334,DOWN,0.8463806925106334,0.15361930748936653,0.8463806925106334,0.87,-0.02361930748936658,WAIT,EXPENSIVE / WAIT,False,9.1857204,67.11000000000058,RAW FORECAST,DOWN,0.5016880289723502,,DOWN,PASS,NONE,,NONE,False,75.0,1.2492553983618602,False,0.0004904389045750079,1,-0.013004851657154037,False,True
2026-09-03T00:22:39.684020+00:00,KXBTC15M-26SEP022030-30,7.3673133,7.6326867,77039.68,77164.27,-124.59000000001106,0.091,0.91,UP,0.5201856415260302,True,0.10681996143620949,0.8931800385637905,DOWN,0.8931800385637905,0.10681996143620949,0.8931800385637905,0.91,-0.016819961436209563,WAIT,EXPENSIVE / WAIT,False,7.6326867,124.59000000001106,RAW FORECAST,UP,0.5201856415260302,7,DOWN,PASS,NONE,,NONE,False,75.0,1.3088559722660784,False,0.0012356260109712691,0,0.00549276089652595,False,False
2026-09-03T00:24:14.760589+00:00,KXBTC15M-26SEP022030-30,8.943773,6.056227,77049.68,77164.27,-114.59000000001106,0.085,0.917,UP,0.5334426244432682,True,0.1101453600634543,0.8898546399365457,DOWN,0.8898546399365457,0.1101453600634543,0.8898546399365457,0.917,-0.02714536006345436,WAIT,EXPENSIVE / WAIT,False,6.056227,114.59000000001106,RAW FORECAST,UP,0.5334426244432682,"7,8",DOWN,PASS,NONE,,NONE,False,75.0,1.6332668187001904,False,0.0011059831601717418,1,0.01874974381376393,False,False
