timestamp_utc,contract,side,side_num,target,seconds_left,minutes_left,btc_price,btc_gap,btc_gap_side,abs_btc_gap,side_bid,side_ask,side_spread,opposite_ask,quote_advantage,btc_move_5s_side,btc_move_15s_side,btc_move_30s_side,btc_move_60s_side,btc_move_120s_side,ask_move_5s,ask_move_15s,ask_move_30s,ask_move_60s,ask_move_120s,recent_low_30s,recent_low_60s,recent_low_120s,recent_high_30s,recent_high_60s,recent_high_120s,bounce_from_60s_low,drawdown_from_60s_high,side_fair,side_edge,fair_move_5s,fair_move_15s,fair_move_30s,preferred_fair_side,preferred_fair,preferred_edge,current_target_side,preferred_side_match,dist_over_range5,range5,vol5,broad_candidate,candidate_persistence_30s,brti_value,brti_age_seconds,brti_ready,brti_gap_to_target,brti_gap_side,brti_minus_coinbase,brti_minus_coinbase_side,brti_side,brti_agrees_side,kalshi_lag_15s,kalshi_lag_30s,reversal_state,final60_count,final60_average,final60_side,final60_complete,brti_ready_b,required_gap,final_gate,official_side,base_correct,base_mixed,delay_seconds,recheck_reason,scenario_delay_seconds
2026-09-04 13:22:01.661338+00:00,KXBTC15M-26SEP040930-30,UP,1,79241.46,478.34,7.972311033333333,79432.91,191.4499999999971,191.4499999999971,191.4499999999971,0.8,0.81,0.01,0.2,-0.6100000000000001,13.630000000004657,28.580000000001743,43.320000000006985,42.43000000000757,95.07000000000698,0.0,0.02,0.02,0.14,0.08,0.79,0.67,0.67,0.81,0.81,0.81,0.14,0.0,0.9207526410751354,0.1107526410751353,-0.0004147751209606,-0.0007175757687339,-0.0002377795619403,UP,0.9207526410751354,0.1107526410751353,UP,True,1.6659415245388096,114.91999999999824,0.0003809069575769,False,0,79429.28,0.7246699333190918,True,187.81999999999243,187.81999999999243,-3.6300000000046566,-3.6300000000046566,UP,True,False,False,PUSH,0.0,,,False,True,75.0,True,UP,True,False,0.0,BASE_NON_MIXED,0
2026-09-04 13:52:02.879358+00:00,KXBTC15M-26SEP041000-00,UP,1,79391.79,477.12,7.9520107,79576.69,184.90000000000876,184.90000000000876,184.90000000000876,0.81,0.82,0.0099999999999998,0.19,-0.6299999999999999,25.54000000000815,-3.569999999992433,12.25,54.77000000000408,-77.22999999999593,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0999999999999999,-0.01,0.77,0.72,0.72,0.82,0.82,0.86,0.0999999999999999,0.0,0.918411987317043,0.098411987317043,0.0029732777032938,0.0021401506678381,0.0034342056103419,UP,0.918411987317043,0.098411987317043,UP,True,1.148732604373766,160.9600000000064,0.0008736658071997,False,0,79591.84,0.944267988204956,True,200.0500000000029,200.0500000000029,15.14999999999418,15.14999999999418,UP,True,False,False,MIXED,0.0,,,False,True,75.0,True,DOWN,False,True,0.0,BASE_MIXED,0
2026-09-04 14:41:04.754562+00:00,KXBTC15M-26SEP041045-45,DOWN,0,79366.24,235.25,3.9207573,79185.23,-181.0100000000093,181.0100000000093,181.0100000000093,0.84,0.85,0.01,0.16,-0.69,-12.69999999999709,29.430000000007567,105.58000000000176,126.86000000000058,75.44999999999709,0.0,0.0,0.15,0.1699999999999999,0.1699999999999999,0.7,0.68,0.68,0.85,0.85,0.85,0.1699999999999999,0.0,0.9017820118747272,0.0517820118747273,0.0145751595337357,0.0145296634571107,0.1183363848225427,DOWN,0.9017820118747272,0.0517820118747273,DOWN,True,1.213854613734006,149.11999999999534,0.0009023813428593,False,0,79187.21,0.8261029720306396,True,-179.02999999999884,179.02999999999884,1.9800000000104772,-1.9800000000104772,DOWN,True,True,False,MIXED,0.0,,,False,True,50.0,True,DOWN,True,True,0.0,BASE_MIXED,0
2026-09-04 14:55:00.190948+00:00,KXBTC15M-26SEP041100-00,DOWN,0,78987.08,299.81,4.996817533333333,78802.31,-184.77000000000407,184.77000000000407,184.77000000000407,0.92,0.921,0.001,0.08,-0.8410000000000001,-8.89999999999418,-4.339999999996508,-0.069999999992433,64.66000000000349,82.19999999999709,0.0,0.071,0.071,0.1109999999999999,0.131,0.85,0.81,0.77,0.921,0.921,0.921,0.1109999999999999,0.0,0.9004630893058728,-0.0205369106941272,0.0288743130987884,0.0289276735851139,0.0294632586547051,DOWN,0.9004630893058728,-0.0205369106941272,DOWN,True,1.3968097973994988,132.27999999999884,0.0003981307810243,False,0,78805.63,1.249070167541504,True,-181.4499999999971,181.4499999999971,3.320000000006985,-3.320000000006985,DOWN,True,False,False,MIXED,0.0,,,False,True,50.0,True,DOWN,True,True,0.0,BASE_MIXED,0
2026-09-04 15:08:00.496682+00:00,KXBTC15M-26SEP041115-15,UP,1,78935.64,419.5,6.991721966666666,79078.8,143.1600000000035,143.1600000000035,143.1600000000035,0.76,0.77,0.01,0.24,-0.53,13.029999999998836,31.04000000000815,34.419999999998254,66.32000000000698,77.7100000000064,0.03,0.03,0.03,0.03,0.18,0.74,0.74,0.59,0.77,0.77,0.77,0.03,0.0,0.9211185333432812,0.1511185333432811,0.0008019586791147,0.00195947361988,0.0027578208847601,UP,0.9211185333432812,0.1511185333432811,UP,True,1.0797194358549458,132.5899999999965,0.0004038237885645,False,0,79081.67,1.5651865005493164,True,146.02999999999884,146.02999999999884,2.8699999999953434,2.8699999999953434,UP,True,False,False,PUSH,0.0,,,False,True,75.0,True,UP,True,False,0.0,BASE_NON_MIXED,0
2026-09-04 15:23:11.117869+00:00,KXBTC15M-26SEP041130-30,UP,1,79159.6,408.88,6.814702183333334,79240.56,80.95999999999185,80.95999999999185,80.95999999999185,0.76,0.77,0.01,0.24,-0.53,7.069999999992433,16.860000000000582,14.989999999990689,10.559999999997672,7.539999999993597,0.03,0.03,0.03,0.02,0.1099999999999999,0.74,0.71,0.66,0.77,0.77,0.77,0.06,0.0,0.9007040297528921,0.130704029752892,0.0033084925463596,0.003256166194136,-0.0010899487755253,UP,0.9007040297528921,0.130704029752892,UP,True,1.4060437651960644,57.58000000000175,0.0002248101350685,False,0,79247.39,1.1734850406646729,True,87.7899999999936,87.7899999999936,6.830000000001746,6.830000000001746,UP,True,False,False,PUSH,0.0,,,False,True,75.0,True,UP,True,False,0.0,BASE_NON_MIXED,0
2026-09-04 15:40:01.586221+00:00,KXBTC15M-26SEP041145-45,UP,1,79411.12,298.41,4.973562983333333,79536.08,124.9600000000064,124.9600000000064,124.9600000000064,0.74,0.75,0.01,0.26,-0.49,4.029999999998836,8.779999999998836,38.27999999999884,73.5,40.68000000000757,0.0,0.0,0.0,-0.0699999999999999,-0.03,0.75,0.75,0.75,0.75,0.82,0.84,0.0,0.0699999999999999,0.9213323437263784,0.1713323437263783,0.0019054361853246,0.0020400838193406,0.0076319516547458,UP,0.9213323437263784,0.1713323437263783,UP,True,1.1480018373909024,108.85000000000582,0.0004712072222664,False,0,79535.27,1.6409811973571775,True,124.15000000000872,124.15000000000872,-0.8099999999976717,-0.8099999999976717,UP,True,True,True,PUSH,0.0,,,False,True,50.0,True,UP,True,False,0.0,BASE_NON_MIXED,0
2026-09-04 15:56:42.187034+00:00,KXBTC15M-26SEP041200-00,DOWN,0,79529.72,197.81,3.2968827666666667,79408.37,-121.35000000000582,121.35000000000582,121.35000000000582,0.7,0.71,0.01,0.3,-0.41,44.88000000000466,43.43000000000757,61.620000000009895,75.69000000000233,11.200000000011642,0.0,0.0,0.0,-0.1099999999999999,-0.19,0.71,0.71,0.71,0.71,0.82,0.9,0.0,0.1099999999999999,0.90148793228297,0.1914879322829701,0.0506317055744037,0.0624713914805731,0.085531180093774,DOWN,0.90148793228297,0.1914879322829701,DOWN,True,1.1869131455399022,102.24000000000524,0.0006910230342361,False,0,79413.61,1.2500827312469482,True,-116.11000000000058,116.11000000000058,5.240000000005239,-5.240000000005239,DOWN,True,True,True,PUSH,0.0,,,False,True,50.0,True,DOWN,True,False,0.0,BASE_NON_MIXED,0
2026-09-04 16:13:03.105163+00:00,KXBTC15M-26SEP041215-15,UP,1,79430.56,116.89,1.9482472833333333,79493.91,63.35000000000582,63.35000000000582,63.35000000000582,0.87,0.88,0.01,0.13,-0.75,11.919999999998254,12.210000000006405,24.02999999999884,12.470000000001164,14.330000000001746,0.0,0.0,-0.038,0.0,0.18,0.88,0.88,0.7,0.918,0.918,0.918,0.0,0.038,0.9193539597389112,0.0393539597389113,0.0023059316554626,0.0024201556502789,0.0184118378583775,UP,0.9193539597389112,0.0393539597389113,UP,True,1.4296998420223237,44.30999999999767,0.0001015371442081,False,0,79501.96,1.1668331623077393,True,71.40000000000873,71.40000000000873,8.05000000000291,8.05000000000291,UP,True,True,True,PUSH,0.0,,,False,True,50.0,True,UP,True,False,0.0,BASE_NON_MIXED,0
2026-09-04 16:27:58.576726+00:00,KXBTC15M-26SEP041230-30,UP,1,79468.97,121.42,2.0237212333333336,79535.0,66.02999999999884,66.02999999999884,66.02999999999884,0.87,0.88,0.01,0.13,-0.75,8.789999999993597,10.00999999999476,37.94999999999709,43.44999999999709,35.720000000001164,0.0,0.0,0.0999999999999999,0.0999999999999999,-0.02,0.78,0.78,0.7,0.88,0.88,0.88,0.0999999999999999,0.0,0.91677199576662,0.0367719957666199,0.0057137741118956,0.0043381615128808,0.0353373180290442,UP,0.91677199576662,0.0367719957666199,UP,True,1.0487611181703842,62.95999999999185,0.0002982831617624,False,0,79542.69,1.6282262802124023,True,73.72000000000116,73.72000000000116,7.690000000002328,7.690000000002328,UP,True,True,False,PUSH,0.0,,,False,True,50.0,True,UP,True,False,0.0,BASE_NON_MIXED,0
2026-09-04 16:37:04.197287+00:00,KXBTC15M-26SEP041245-45,UP,1,79550.57,475.8,7.930045216666667,79777.36,226.7899999999936,226.7899999999936,226.7899999999936,0.924,0.925,0.001,0.076,-0.8490000000000001,2.360000000000582,-15.85000000000582,-45.429999999993015,-7.639999999999418,34.770000000004075,0.0,0.0,-0.011,0.025,0.1050000000000001,0.925,0.925,0.82,0.925,0.936,0.936,0.0,0.011,0.9218411262283714,-0.0031588737716286,0.0003895678994552,0.0012953560062158,0.0012459441833087,UP,0.9218411262283714,-0.0031588737716286,UP,True,1.4106487528768326,160.76999999998952,0.0002603525055438,False,0,79788.24,1.248157978057861,True,237.66999999999825,237.66999999999825,10.880000000004657,10.880000000004657,UP,True,False,False,AGAINST,0.0,,,False,True,75.0,True,UP,True,False,0.0,BASE_NON_MIXED,0
2026-09-04 16:59:04.334018+00:00,KXBTC15M-26SEP041300-00,DOWN,0,79843.91,55.67,0.9277663666666668,79769.57,-74.33999999999651,74.33999999999651,74.33999999999651,0.988,0.989,0.001,0.012,-0.977,-19.820000000006985,-21.91000000000349,-19.85000000000582,15.489999999990689,17.429999999993015,0.0,0.0,0.0569999999999999,0.0569999999999999,0.1889999999999999,0.989,0.932,0.8,0.989,0.989,0.989,0.0569999999999999,0.0,0.9018535670699028,-0.0871464329300971,0.0199213841793279,0.016411034178027,0.0199213841793279,DOWN,0.9018535670699028,-0.0871464329300971,DOWN,True,1.027079303674934,72.38000000000466,0.0002053929438838,False,0,79768.37,2.3938539028167725,True,-75.54000000000815,75.54000000000815,-1.2000000000116415,1.2000000000116415,DOWN,True,False,False,AGAINST,2.0,79769.56,DOWN,False,True,50.0,True,DOWN,True,False,0.0,BASE_NON_MIXED,0
2026-09-04 17:11:04.482082+00:00,KXBTC15M-26SEP041315-15,DOWN,0,79763.15,235.52,3.9252986333333335,79676.39,-86.75999999999476,86.75999999999476,86.75999999999476,0.921,0.922,0.001,0.079,-0.8430000000000001,-0.0099999999947613,5.309999999997672,-20.819999999992437,13.24000000000524,12.75,0.0,0.0,0.082,0.122,0.172,0.84,0.8,0.75,0.922,0.922,0.922,0.122,0.0,0.9027545617503248,-0.0192454382496751,0.0043567642992177,0.0049763280684667,0.0182037442953671,DOWN,0.9027545617503248,-0.0192454382496751,DOWN,True,1.2634338138924854,68.66999999999825,6.31023622286667e-05,False,0,79674.48,0.5593357086181641,True,-88.66999999999825,88.66999999999825,-1.9100000000034925,1.9100000000034925,DOWN,True,True,False,MIXED,0.0,,,False,True,50.0,True,DOWN,True,True,0.0,BASE_MIXED,0
2026-09-04 17:28:00.037431+00:00,KXBTC15M-26SEP041330-30,DOWN,0,79662.43,119.96,1.99937615,79585.21,-77.21999999998661,77.21999999998661,77.21999999998661,0.982,0.983,0.001,0.018,-0.965,2.7599999999947613,-19.560000000012224,-5.610000000000582,2.179999999993015,-8.520000000004075,0.0,0.0,0.023,0.037,0.0829999999999999,0.96,0.946,0.9,0.983,0.983,0.983,0.037,0.0,0.9022320888782656,-0.0807679111217343,0.0072237237879513,0.0218022362971014,0.0240569887590366,DOWN,0.9022320888782656,-0.0807679111217343,DOWN,True,1.6195469798657285,47.679999999993015,0.0002178456134992,False,0,79590.47,2.094144105911255,True,-71.95999999999185,71.95999999999185,5.259999999994761,-5.259999999994761,DOWN,True,False,False,AGAINST,0.0,,,False,True,50.0,True,DOWN,True,False,0.0,BASE_NON_MIXED,0
2026-09-04 18:07:01.415769+00:00,KXBTC15M-26SEP041415-15,UP,1,79485.66,478.58,7.97640385,79597.58,111.91999999999824,111.91999999999824,111.91999999999824,0.88,0.89,0.01,0.12,-0.77,8.990000000005239,14.290000000008147,8.990000000005239,0.0,42.27000000000408,0.0,0.0,0.01,0.04,0.04,0.88,0.85,0.8,0.89,0.89,0.89,0.04,0.0,0.906131813735949,0.0161318137359489,0.0145455570204681,0.0344108513353256,0.0242993461998922,UP,0.906131813735949,0.0161318137359489,UP,True,2.118493280333041,52.83000000000175,0.0002680008022686,False,0,79600.43,1.4861955642700195,True,114.76999999998952,114.76999999998952,2.849999999991269,2.849999999991269,UP,True,True,False,PUSH,0.0,,,False,True,75.0,True,UP,True,False,0.0,BASE_NON_MIXED,0
2026-09-04 18:22:01.825163+00:00,KXBTC15M-26SEP041430-30,UP,1,79535.21,478.17,7.969580616666667,79616.23,81.01999999998952,81.01999999998952,81.01999999998952,0.84,0.85,0.01,0.16,-0.69,9.379999999990105,9.00999999999476,9.00999999999476,-2.0900000000110595,28.089999999996508,0.0399999999999999,0.0399999999999999,0.0399999999999999,0.0,0.2099999999999999,0.81,0.81,0.64,0.85,0.85,0.85,0.0399999999999999,0.0,0.9129639065542235,0.0629639065542236,0.0113404072190927,0.0108789437234829,0.010647047911692,UP,0.9129639065542235,0.0629639065542236,UP,True,1.1074357572441995,73.16000000000349,0.000123389721989,False,0,79618.37,0.8897349834442139,True,83.15999999998894,83.15999999998894,2.139999999999418,2.139999999999418,UP,True,False,False,PUSH,0.0,,,False,True,75.0,True,UP,True,False,0.0,BASE_NON_MIXED,0
2026-09-04 18:42:02.038596+00:00,KXBTC15M-26SEP041445-45,UP,1,79551.12,177.96,2.9660234,79630.67,79.55000000000291,79.55000000000291,79.55000000000291,0.967,0.968,0.001,0.033,-0.935,-0.4199999999982537,-1.809999999997672,19.44000000000233,-0.2599999999947613,50.95999999999185,0.0,0.0,0.02,0.02,0.2179999999999999,0.948,0.948,0.75,0.968,0.968,0.968,0.02,0.0,0.9099986591753092,-0.0580013408246906,0.0069862092975585,0.005936380945316,0.0328243515643018,UP,0.9099986591753092,-0.0580013408246906,UP,True,1.2539407313997477,63.44000000000233,0.000300509165068,False,0,79633.86,1.0941567420959473,True,82.74000000000524,82.74000000000524,3.1900000000023283,3.1900000000023283,UP,True,False,False,MIXED,0.0,,,False,True,50.0,True,UP,True,True,0.0,BASE_MIXED,0
2026-09-04 03:07:45.834167+00:00,KXBTC15M-26SEP032315-15,UP,1,80824.03,434.17,7.236097216666667,80967.23,143.1999999999971,143.1999999999971,143.1999999999971,0.82,0.83,0.01,0.18,-0.6499999999999999,-9.419999999998254,-9.419999999998254,-11.620000000009895,-11.160000000003492,49.129999999990105,0.0,0.0,0.0,0.01,0.13,0.83,0.82,0.7,0.83,0.83,0.83,0.01,0.0,0.9198092164229796,0.0898092164229797,-0.0003562451291319,-0.0008335762344041,-0.0007764365307439,UP,0.9198092164229796,0.0898092164229797,UP,True,1.276064872571695,112.22000000000116,0.0002999962075247,False,0,80975.32,1.8933231830596924,True,151.29000000000815,151.29000000000815,8.09000000001106,8.09000000001106,UP,True,False,False,AGAINST,0.0,,,False,True,75.0,True,UP,True,,45.000617,MIXED_DELAY_CLEAR,15
2026-09-04 03:29:11.161387+00:00,KXBTC15M-26SEP032330-30,DOWN,0,80934.8,48.84,0.8139768833333334,80844.76,-90.04000000000815,90.04000000000815,90.04000000000815,0.99,0.991,0.001,0.01,-0.981,7.3400000000110595,0.0100000000093132,15.85000000000582,32.80000000000291,29.220000000001164,0.0,0.004,0.004,0.0629999999999999,0.023,0.987,0.928,0.86,0.991,0.991,0.991,0.0629999999999999,0.0,0.9043558385261626,-0.0866441614738373,0.0038490032064928,0.0155101492177911,0.0192110626391447,DOWN,0.9043558385261626,-0.0866441614738373,DOWN,True,1.064554268148573,84.58000000000175,0.0003085829854503,False,0,80850.24,1.2130224704742432,True,-84.55999999999767,84.55999999999767,5.480000000010477,-5.480000000010477,DOWN,True,False,False,PUSH,11.0,80855.43818181819,DOWN,False,True,50.0,True,DOWN,True,False,0.0,NON_MIXED_KEEP,15
2026-09-04 04:22:28.069111+00:00,KXBTC15M-26SEP040030-30,UP,1,80964.41,451.93,7.532181483333333,81132.73,168.31999999999243,168.31999999999243,168.31999999999243,0.78,0.79,0.01,0.22,-0.5700000000000001,26.19000000000233,42.69999999999709,42.69999999999709,26.17999999999301,29.220000000001164,0.0,0.0,-0.0299999999999999,-0.0499999999999999,0.0,0.79,0.79,0.79,0.82,0.84,0.84,0.0,0.0499999999999999,0.920000663842616,0.1300006638426158,-0.0009335278857791,-0.0009288810469625,0.0003456528556141,UP,0.920000663842616,0.1300006638426158,UP,True,1.6884341458520262,99.69000000000231,0.0002686594105414,False,0,81129.48,1.120771884918213,True,165.06999999999243,165.06999999999243,-3.25,-3.25,UP,True,True,True,PUSH,0.0,,,False,True,75.0,True,UP,True,,25.040855,MIXED_DELAY_CLEAR,15
