timestamp_utc,contract,side,side_num,target,seconds_left,minutes_left,btc_price,btc_gap,btc_gap_side,abs_btc_gap,side_bid,side_ask,side_spread,opposite_ask,quote_advantage,btc_move_5s_side,btc_move_15s_side,btc_move_30s_side,btc_move_60s_side,btc_move_120s_side,ask_move_5s,ask_move_15s,ask_move_30s,ask_move_60s,ask_move_120s,recent_low_30s,recent_low_60s,recent_low_120s,recent_high_30s,recent_high_60s,recent_high_120s,bounce_from_60s_low,drawdown_from_60s_high,side_fair,side_edge,fair_move_5s,fair_move_15s,fair_move_30s,preferred_fair_side,preferred_fair,preferred_edge,current_target_side,preferred_side_match,dist_over_range5,range5,vol5,broad_candidate,candidate_persistence_30s,brti_value,brti_age_seconds,brti_ready,brti_gap_to_target,brti_gap_side,brti_minus_coinbase,brti_minus_coinbase_side,brti_side,brti_agrees_side,kalshi_lag_15s,kalshi_lag_30s,reversal_state,final60_count,final60_average,final60_side,final60_complete,brti_ready_b,brti_agrees_b,lag15_b,lag30_b,official_side
2026-09-04 03:22:21.150558+00:00,KXBTC15M-26SEP032330-30,DOWN,0,80934.8,458.85,7.6474907,80920.0,-14.80000000000291,14.80000000000291,14.80000000000291,0.47,0.48,0.01,0.53,0.05,11.289999999993595,11.30000000000291,11.30000000000291,-12.0,-7.169999999998254,0.0,0.0,-0.12,-0.0999999999999999,-0.0899999999999999,0.48,0.48,0.48,0.6,0.6,0.6,0.0,0.12,0.6308731286988079,0.1508731286988078,0.1248422725291771,0.1248422725291771,0.1317394708394658,DOWN,0.6308731286988079,0.1508731286988078,DOWN,True,0.2982067298005545,49.63000000000466,0.000169607415437,True,0,80930.75,1.2026493549346924,True,-4.05000000000291,4.05000000000291,10.75,-10.75,DOWN,True,True,True,PUSH,0.0,,,False,True,True,True,True,DOWN
2026-09-04 03:35:41.638538+00:00,KXBTC15M-26SEP032345-45,UP,1,80844.56,558.36,9.306024366666666,80860.68,16.119999999995343,16.119999999995343,16.119999999995343,0.38,0.39,0.01,0.62,0.2299999999999999,49.669999999998254,54.169999999998254,49.65999999998894,29.10999999998603,2.85999999998603,0.0,-0.01,-0.01,-0.0399999999999999,-0.17,0.39,0.39,0.39,0.4,0.43,0.56,0.0,0.0399999999999999,0.6505458889678843,0.2605458889678843,0.3753520729654176,0.3474133626395425,0.3606144999525021,UP,0.6505458889678843,0.2605458889678843,UP,True,0.2782188470830979,57.94000000000233,0.0004203485498364,True,0,80850.83,1.6936585903167725,True,6.2700000000040745,6.2700000000040745,-9.849999999991269,-9.849999999991269,UP,True,True,True,MIXED,0.0,,,False,True,True,True,True,UP
2026-09-04 04:08:27.607678+00:00,KXBTC15M-26SEP040015-15,DOWN,0,80876.34,392.39,6.539872033333333,80858.26,-18.080000000001743,18.080000000001743,18.080000000001743,0.47,0.48,0.01,0.53,0.05,17.09000000001106,17.09000000001106,17.09000000001106,18.710000000006403,15.75,0.0,0.0299999999999999,0.0299999999999999,0.0,-0.02,0.45,0.45,0.45,0.48,0.48,0.5,0.0299999999999999,0.0,0.6915324940398803,0.2115324940398802,0.260170728248301,0.2601707282483012,0.2326819411415261,DOWN,0.6915324940398803,0.2115324940398802,DOWN,True,0.4140141973895688,43.669999999998254,0.000195020841139,True,0,80854.25,0.6564164161682129,True,-22.089999999996508,22.089999999996508,-4.009999999994761,4.009999999994761,DOWN,True,False,False,PUSH,0.0,,,False,True,True,False,False,UP
2026-09-04 05:08:43.946550+00:00,KXBTC15M-26SEP040115-15,UP,1,81068.82,376.05,6.2675575,81079.66,10.839999999996508,10.839999999996508,10.839999999996508,0.42,0.43,0.01,0.58,0.1499999999999999,21.080000000001743,30.180000000007567,46.370000000009895,59.23000000001048,72.26000000000931,0.0399999999999999,0.0399999999999999,0.0399999999999999,0.08,0.1699999999999999,0.39,0.35,0.26,0.43,0.43,0.43,0.08,0.0,0.6791696407614376,0.2491696407614376,0.3156846352361013,0.4384919461080748,0.5084286414277821,UP,0.6791696407614376,0.2491696407614376,UP,True,0.1145272054938775,94.65000000000872,0.0002596212553816,True,0,81081.19,1.0184803009033203,True,12.369999999995343,12.369999999995343,1.5299999999988358,1.5299999999988358,UP,True,False,False,PUSH,0.0,,,False,True,True,False,False,DOWN
2026-09-04 06:09:40.047054+00:00,KXBTC15M-26SEP040215-15,UP,1,80999.14,319.95,5.3325491,81004.0,4.860000000000582,4.860000000000582,4.860000000000582,0.43,0.44,0.01,0.57,0.1299999999999999,26.479999999995925,20.00999999999476,28.619999999995343,53.69999999999709,42.74000000000524,0.0,0.13,0.13,0.15,0.1099999999999999,0.31,0.29,0.27,0.44,0.44,0.44,0.15,0.0,0.6098646609148668,0.1698646609148668,0.3898826675547407,0.3223556281350022,0.4071856339360101,UP,0.6098646609148668,0.1698646609148668,UP,True,0.058695652173918,82.80000000000291,0.0002035027507823,True,0,81006.72,1.0975449085235596,True,7.580000000001746,7.580000000001746,2.720000000001164,2.720000000001164,UP,True,False,False,PUSH,0.0,,,False,True,True,False,False,UP
