timestamp_utc,contract,elapsed_min,time_left_min,btc_price,kalshi_target,target_gap_dollars,up_ask,down_ask,raw_general_side,raw_general_confidence,fair_ready,fair_up,fair_down,fair_preferred_side,fair_preferred,fair_flip_prob,fair_stay_prob,preferred_kalshi_ask,fair_edge_vs_ask,opportunity_status,price_zone,entry_tournament_ready,entry_time_left,entry_abs_target_gap,entry_rule_version,ladder_status,ladder_direction,ladder_confidence,checkpoints,expected_final_outcome,final_status,final_side,final_confidence,final_call_source,decisive_fair_ready,required_gap,dist_over_range5,legacy_final_ready,strict_distance_pct,directional_agreement,confidence_change,strict_model_ready,brti_kalshi_gate_ready
2026-09-04T02:54:39.779191+00:00,KXBTC15M-26SEP032300-00,9.360411533333332,5.639588466666668,80704.15,80775.65,-71.5,0.27,0.74,UP,0.515717776184218,True,0.12546698782607774,0.8745330121739223,DOWN,0.8745330121739223,0.12546698782607774,0.8745330121739223,0.74,0.13453301217392233,WAIT,EXPENSIVE / WAIT,False,5.639588466666668,71.5,V3_HISTORICAL_WINNER,RAW FORECAST,UP,0.515717776184218,9,DOWN,PASS,NONE,,NONE,False,50.0,1.4178068609952266,False,0.0004617208290712549,2,-0.02567934009215267,False,False
