ticker,elapsed,remaining,current_side,dist_target,abs_dist_target,dist_target_pct,move_from_start,move_from_start_pct,move1,move2,move3,move5,support1,support2,support3,support5,range5,vol5,dist_per_min_remaining,dist_over_range5,final_side,flip,start,snapshot_utc,fair_up,fair_down,preferred_side_num,preferred_side,preferred_fair,candle_end_utc,yes_ask,yes_bid,no_ask,preferred_ask,edge,correct
KXBTC15M-26AUG302145-45,9.0,6.0,1,61.09999999999127,61.09999999999127,0.0007855695880939956,73.72000000000116,0.0009479801669998636,132.6600000000035,39.16000000000349,120.7899999999936,139.06999999999243,132.6600000000035,39.16000000000349,120.7899999999936,139.06999999999243,264.0500000000029,0.0010831348556853554,10.183333333331879,0.23139556902098313,0,1,2026-08-31 01:30:00+00:00,2026-08-31 01:39:00+00:00,0.8509425326091525,0.14905746739084746,1,UP,0.8509425326091525,2026-08-31 01:39:00+00:00,0.23,0.22,0.78,0.23,0.6209425326091526,False
KXBTC15M-26AUG310045-45,9.0,6.0,1,40.63999999999942,40.63999999999942,0.0005242872454226707,36.50999999999476,0.00047098197613503964,74.91999999999825,30.40999999998894,63.220000000001164,78.25,74.91999999999825,30.40999999998894,63.220000000001164,78.25,115.95999999999185,0.00055306956827234,6.773333333333237,0.3504656778199575,1,0,2026-08-31 04:30:00+00:00,2026-08-31 04:39:00+00:00,0.8008262250857817,0.19917377491421828,1,UP,0.8008262250857817,2026-08-31 04:39:00+00:00,0.32,0.31,0.69,0.32,0.4808262250857817,True
KXBTC15M-26AUG310100-00,8.0,7.0,1,46.91000000000349,46.91000000000349,0.0006048598964737157,45.5399999999936,0.0005871846751245878,121.33000000000175,107.98999999999069,102.06999999999243,89.86999999999534,121.33000000000175,107.98999999999069,102.06999999999243,89.86999999999534,156.47000000000116,0.0006918159505944259,6.70142857142907,0.29980187895445226,1,0,2026-08-31 04:45:00+00:00,2026-08-31 04:53:00+00:00,0.7993844622612953,0.20061553773870466,1,UP,0.7993844622612953,2026-08-31 04:53:00+00:00,0.15,0.14,0.86,0.15,0.6493844622612953,True
KXBTC15M-26AUG310345-45,9.0,6.0,1,32.7899999999936,32.7899999999936,0.00041927970585199637,76.51999999998952,0.0009789946037590926,49.98999999999069,12.039999999993597,19.389999999999418,62.13999999999942,49.98999999999069,12.039999999993597,19.389999999999418,62.13999999999942,74.41000000000349,0.00042014021541273225,5.464999999998933,0.4406665770728673,1,0,2026-08-31 07:30:00+00:00,2026-08-31 07:39:00+00:00,0.8548286200283649,0.1451713799716351,1,UP,0.8548286200283649,2026-08-31 07:39:00+00:00,0.39,0.38,0.62,0.39,0.4648286200283649,True
KXBTC15M-26AUG310515-15,5.0,10.0,1,47.080000000001746,47.080000000001746,0.0006000449396443975,50.94000000000233,0.0006492734293835144,122.19000000000233,123.54999999998836,99.61999999999534,50.94000000000233,122.19000000000233,123.54999999998836,99.61999999999534,50.94000000000233,158.10000000000582,0.0007719352675434983,4.708000000000174,0.2977862112586971,1,0,2026-08-31 09:00:00+00:00,2026-08-31 09:05:00+00:00,0.8018745263128559,0.19812547368714406,1,UP,0.8018745263128559,2026-08-31 09:05:00+00:00,0.25,0.24,0.76,0.25,0.5518745263128559,True
KXBTC15M-26AUG310700-00,6.0,9.0,1,35.529999999998836,35.529999999998836,0.00045258580882993047,63.729999999995925,0.0008120928306334199,59.970000000001164,50.0399999999936,20.470000000001164,33.979999999995925,59.970000000001164,50.0399999999936,20.470000000001164,33.979999999995925,66.10000000000582,0.000433831596217843,3.9477777777776484,0.5375189107412361,1,0,2026-08-31 10:45:00+00:00,2026-08-31 10:51:00+00:00,0.8454346031417396,0.15456539685826043,1,UP,0.8454346031417396,2026-08-31 10:51:00+00:00,0.39,0.38,0.62,0.39,0.45543460314173956,True
KXBTC15M-26AUG311215-15,9.0,6.0,1,33.38000000000466,33.38000000000466,0.0004249066045609441,37.79000000000815,0.0004810701627912425,62.570000000006985,-24.10999999998603,-31.639999999999418,11.720000000001164,62.570000000006985,-24.10999999998603,-31.639999999999418,11.720000000001164,115.06000000001222,0.0007419965124537487,5.56333333333411,0.2901095080827491,1,0,2026-08-31 16:00:00+00:00,2026-08-31 16:09:00+00:00,0.8454652313767314,0.15453476862326865,1,UP,0.8454652313767314,2026-08-31 16:09:00+00:00,0.39,0.38,0.62,0.39,0.45546523137673134,True
KXBTC15M-26SEP010130-30,11.0,4.0,1,25.410000000003492,25.410000000003492,0.0003223076057619048,13.740000000005239,0.0001742562403772919,55.2899999999936,76.55999999999767,91.55999999999767,94.56999999999243,55.2899999999936,76.55999999999767,91.55999999999767,94.56999999999243,94.58999999999651,0.00031035537832915165,6.352500000000873,0.2686330478909444,1,0,2026-09-01 05:15:00+00:00,2026-09-01 05:26:00+00:00,0.7675857249992235,0.2324142750007765,1,UP,0.7675857249992235,2026-09-01 05:26:00+00:00,0.24,0.23,0.77,0.24,0.5275857249992235,True
KXBTC15M-26SEP010200-00,9.0,6.0,1,40.10000000000582,40.10000000000582,0.0005067769730148949,51.020000000004075,0.0006448710693927036,67.61000000000058,43.44999999999709,94.11000000000058,7.820000000006985,67.61000000000058,43.44999999999709,94.11000000000058,7.820000000006985,116.11000000000058,0.0005725283841373751,6.6833333333343035,0.3453621565757094,1,0,2026-09-01 05:45:00+00:00,2026-09-01 05:54:00+00:00,0.8119800101296649,0.18801998987033508,1,UP,0.8119800101296649,2026-09-01 05:54:00+00:00,0.33,0.32,0.6799999999999999,0.33,0.4819800101296649,True
KXBTC15M-26SEP012030-30,7.0,8.0,1,28.130000000004657,28.130000000004657,0.0003635812324874457,24.119999999995343,0.00031173568536092507,71.55000000000291,57.0399999999936,41.44999999999709,-5.649999999994179,71.55000000000291,57.0399999999936,41.44999999999709,-5.649999999994179,131.59000000001106,0.0006775223557616264,3.516250000000582,0.21377004331637886,0,1,2026-09-02 00:15:00+00:00,2026-09-02 00:22:00+00:00,0.7830322335724081,0.21696776642759186,1,UP,0.7830322335724081,2026-09-02 00:22:00+00:00,0.32,0.31,0.69,0.32,0.46303223357240814,False
