timestamp_utc,contract,elapsed_min,time_left_min,btc_price,kalshi_target,target_gap_dollars,early_bias,raw_model_confidence,preferred_kalshi_ask,model_edge_vs_ask,opportunity_status,price_zone,ladder_status,ladder_direction,ladder_confidence,checkpoints,expected_final_outcome,final_status,final_side,final_confidence,strict_distance_pct,directional_agreement,confidence_change,strict_model_ready,brti_kalshi_gate_ready
2026-09-02T05:02:36.774544+00:00,KXBTC15M-26SEP020115-15,2.6091423000000002,12.3908577,77500.0,77519.68,-19.679999999993015,DOWN,0.5025401258821819,0.82,-0.31745987411781806,WATCH,EXPENSIVE / WAIT,RAW FORECAST,DOWN,0.5025401258821819,,DOWN,PASS,NONE,,0.0005271119502703314,3,-0.08041850149677976,False,True
2026-09-02T05:03:54.319109+00:00,KXBTC15M-26SEP020115-15,3.9029460333333335,11.097053966666667,77430.16,77519.68,-89.51999999998952,UP,0.5666431843402628,0.21,0.3566431843402629,WATCH,DEEP VALUE PRICE,RAW FORECAST,UP,0.5666431843402628,,DOWN,PASS,NONE,,0.0011041486006765355,1,-0.016315443038698807,False,False
2026-09-02T05:05:11.533493+00:00,KXBTC15M-26SEP020115-15,5.1899128,9.8100872,77478.47,77519.68,-41.20999999999185,DOWN,0.5140282101593392,0.83,-0.31597178984066077,WATCH,EXPENSIVE / WAIT,RAW FORECAST,DOWN,0.5140282101593392,,DOWN,PASS,NONE,,0.0008689735920267561,3,-0.06893041721962245,False,True
2026-09-02T05:06:28.952679+00:00,KXBTC15M-26SEP020115-15,6.479879583333333,8.520120416666668,77405.85,77519.68,-113.8299999999872,UP,0.5615613898479943,0.15,0.4115613898479943,WATCH,DEEP VALUE PRICE,RAW FORECAST,UP,0.5615613898479943,,DOWN,PASS,NONE,,0.0012060620712378567,0,-0.02139723753096734,False,False
2026-09-02T05:07:45.852673+00:00,KXBTC15M-26SEP020115-15,7.76202425,7.23797575,77397.36,77519.68,-122.31999999999243,UP,0.5612640963192345,0.064,0.49726409631923446,WATCH,DEEP VALUE PRICE,RAW FORECAST,UP,0.5612640963192345,7,DOWN,PASS,NONE,,0.0015400544450141496,0,-0.021694531059727185,False,False
2026-09-02T05:09:02.605993+00:00,KXBTC15M-26SEP020115-15,9.041198566666667,5.958801433333333,77411.48,77519.68,-108.19999999999709,UP,0.5547133444242696,0.085,0.46971334442426954,WATCH,DEEP VALUE PRICE,RAW FORECAST,UP,0.5547133444242696,"7,9",DOWN,PASS,NONE,,0.0013580292463279964,1,-0.028245282954692086,False,False
2026-09-02T05:10:19.462705+00:00,KXBTC15M-26SEP020115-15,10.32234245,4.677657549999999,77447.52,77519.68,-72.15999999998894,DOWN,0.5041670890354494,0.917,-0.41283291096455066,WATCH,EXPENSIVE / WAIT,RAW FORECAST,DOWN,0.5041670890354494,"7,9",DOWN,PASS,NONE,,0.0010460966237745284,1,-0.07879153834351227,False,True
2026-09-02T05:11:36.947793+00:00,KXBTC15M-26SEP020115-15,11.61338695,3.3866130499999993,77455.31,77519.68,-64.36999999999534,DOWN,0.5088386208048825,0.911,-0.4021613791951175,WATCH,EXPENSIVE / WAIT,RAW FORECAST,DOWN,0.5088386208048825,"7,9,11",DOWN,PASS,NONE,,0.0007924739869092923,0,-0.07412000657407913,False,True
2026-09-02T05:12:53.958394+00:00,KXBTC15M-26SEP020115-15,12.897174283333333,2.1028257166666666,77496.53,77519.68,-23.14999999999418,DOWN,0.5460037238829455,0.77,-0.22399627611705453,WATCH,EXPENSIVE / WAIT,RAW FORECAST,DOWN,0.5460037238829455,"7,9,11",DOWN,PASS,NONE,,0.0001780260624996144,0,-0.036954903496016156,False,True
2026-09-02T05:14:10.847771+00:00,KXBTC15M-26SEP020115-15,14.1783325,0.8216675000000002,77516.38,77519.68,-3.2999999999883585,DOWN,0.5351539075426057,0.19,0.3451539075426057,WATCH,DEEP VALUE PRICE,RAW FORECAST,DOWN,0.5351539075426057,"7,9,11",DOWN,PASS,NONE,,0.0001152009230520612,0,-0.047804719836355924,False,False
2026-09-02T05:15:27.881078+00:00,,,,77556.12,,,DOWN,0.6079626072160857,,,WATCH,NO LIVE ASK,RAW FORECAST,DOWN,0.6079626072160857,,DOWN,PASS,NONE,,,0,,False,False
2026-09-02T05:16:44.839228+00:00,KXBTC15M-26SEP020130-30,1.7439402333333334,13.256059766666667,77604.18,77560.22,43.95999999999185,DOWN,0.5669917296050883,0.29,0.2769917296050883,WATCH,DEEP VALUE PRICE,RAW FORECAST,DOWN,0.5669917296050883,,UP,PASS,NONE,,0.00044273327589228195,0,-0.027348255568825697,False,False
2026-09-02T05:18:01.354631+00:00,KXBTC15M-26SEP020130-30,3.020219533333333,11.979780466666668,77627.8,77560.22,67.58000000000175,DOWN,0.6031815908730087,0.27,0.3331815908730087,WATCH,DEEP VALUE PRICE,RAW FORECAST,DOWN,0.6031815908730087,,UP,PASS,NONE,,0.000631997238911941,1,0.008841605699094757,False,False
2026-09-02T05:19:18.234877+00:00,KXBTC15M-26SEP020130-30,4.3017581,10.6982419,77617.39,77560.22,57.169999999998254,DOWN,0.5812562703431148,0.38,0.20125627034311477,WATCH,ATTRACTIVE PRICE,RAW FORECAST,DOWN,0.5812562703431148,,UP,PASS,NONE,,0.0006931083550369976,1,-0.013083714830799176,False,False
2026-09-02T05:20:34.986913+00:00,KXBTC15M-26SEP020130-30,5.5807113500000005,9.419288649999999,77615.76,77560.22,55.5399999999936,DOWN,0.5789443790319371,0.3,0.2789443790319371,WATCH,DEEP VALUE PRICE,RAW FORECAST,DOWN,0.5789443790319371,,UP,PASS,NONE,,0.0006720933509685167,1,-0.01539560614197688,False,False
2026-09-02T05:21:52.313623+00:00,KXBTC15M-26SEP020130-30,6.86962315,8.130376850000001,77639.83,77560.22,79.61000000000058,DOWN,0.5912605612572566,0.16,0.43126056125725654,WATCH,DEEP VALUE PRICE,RAW FORECAST,DOWN,0.5912605612572566,,UP,PASS,NONE,,0.0010782115277481186,1,-0.0030794239166573867,False,False
2026-09-02T05:23:09.164294+00:00,KXBTC15M-26SEP020130-30,8.150608666666667,6.849391333333333,77629.04,77560.22,68.81999999999243,DOWN,0.5977153962437242,0.17,0.4277153962437241,WATCH,DEEP VALUE PRICE,RAW FORECAST,DOWN,0.5977153962437242,8,UP,PASS,NONE,,0.0008433076172427167,1,0.003375411069810208,False,False
2026-09-02T05:24:25.857896+00:00,KXBTC15M-26SEP020130-30,9.428922966666667,5.571077033333333,77630.98,77560.22,70.75999999999476,DOWN,0.5949082324317828,0.13,0.4649082324317828,WATCH,DEEP VALUE PRICE,RAW FORECAST,DOWN,0.5949082324317828,"8,9",UP,PASS,NONE,,0.000868319339875967,2,0.0005682472578688591,False,False
2026-09-02T05:25:42.861756+00:00,KXBTC15M-26SEP020130-30,10.712311133333333,4.287688866666667,77705.82,77560.22,145.60000000000582,DOWN,0.584523638613377,0.051,0.5335236386133769,WATCH,DEEP VALUE PRICE,RAW FORECAST,DOWN,0.584523638613377,"8,9",UP,PASS,NONE,,0.0018332045573421496,0,-0.009816346560536982,False,False
2026-09-02T05:26:58.952516+00:00,KXBTC15M-26SEP020130-30,11.980464983333333,3.0195350166666675,77672.61,77560.22,112.38999999999942,DOWN,0.5837802607686396,0.041,0.5427802607686396,WATCH,DEEP VALUE PRICE,RAW FORECAST,DOWN,0.5837802607686396,"8,9,11",UP,PASS,NONE,,0.00133683789683392,0,-0.010559724405274307,False,False
2026-09-02T05:28:15.516003+00:00,KXBTC15M-26SEP020130-30,13.256245766666666,1.743754233333334,77681.95,77560.22,121.72999999999593,DOWN,0.5826870659818358,0.003,0.5796870659818358,WATCH,DEEP VALUE PRICE,RAW FORECAST,DOWN,0.5826870659818358,"8,9,11",UP,PASS,NONE,,0.0015254572278269318,1,-0.011652919192078115,False,False
2026-09-02T05:29:32.413608+00:00,KXBTC15M-26SEP020130-30,14.537584283333333,0.46241571666666736,77694.86,77560.22,134.63999999999942,DOWN,0.5914633503164567,0.001,0.5904633503164567,WATCH,DEEP VALUE PRICE,RAW FORECAST,DOWN,0.5914633503164567,"8,9,11",UP,PASS,NONE,,0.0018317863668835255,0,-0.002876634857457261,False,False
2026-09-02T05:30:49.771915+00:00,KXBTC15M-26SEP020145-45,0.82727985,14.17272015,77694.87,77711.23,-16.360000000000582,DOWN,0.5983928671045236,0.57,0.0283928671045236,WATCH,EXPENSIVE / WAIT,RAW FORECAST,DOWN,0.5983928671045236,,DOWN,PASS,NONE,,3.796912788134321e-05,0,0.0016284824264638509,False,False
2026-09-02T05:32:07.108036+00:00,KXBTC15M-26SEP020145-45,2.1161257333333334,12.883874266666666,77686.23,77711.23,-25.0,DOWN,0.5863739200528774,0.68,-0.09362607994712269,WATCH,EXPENSIVE / WAIT,RAW FORECAST,DOWN,0.5863739200528774,,DOWN,PASS,NONE,,0.00010901644513716668,1,-0.01201894705164619,False,True
2026-09-02T05:33:24.493123+00:00,KXBTC15M-26SEP020145-45,3.4042514333333336,11.595748566666666,77663.27,77711.23,-47.95999999999185,DOWN,0.5961763384509156,0.68,-0.0838236615490845,WATCH,EXPENSIVE / WAIT,RAW FORECAST,DOWN,0.5961763384509156,,DOWN,PASS,NONE,,6.049318679390847e-05,1,-0.0022165286536079964,False,True
2026-09-02T05:34:41.236491+00:00,KXBTC15M-26SEP020145-45,4.684974366666666,10.315025633333335,77637.54,77711.23,-73.69000000000233,UP,0.5491499428163003,0.25,0.29914994281630025,WATCH,DEEP VALUE PRICE,RAW FORECAST,UP,0.5491499428163003,,DOWN,PASS,NONE,,0.0007355714096327626,0,-0.0492429242882233,False,False
2026-09-02T05:35:58.648941+00:00,KXBTC15M-26SEP020145-45,5.974825933333333,9.025174066666667,77642.52,77711.23,-68.70999999999185,DOWN,0.5501578443195232,0.76,-0.20984215568047682,WATCH,EXPENSIVE / WAIT,RAW FORECAST,DOWN,0.5501578443195232,,DOWN,PASS,NONE,,0.0006716030823208374,2,-0.04823502278500036,False,True
2026-09-02T05:37:16.186991+00:00,KXBTC15M-26SEP020145-45,7.267503633333333,7.732496366666667,77656.92,77711.23,-54.30999999999767,DOWN,0.575583225876285,0.8,-0.22441677412371508,WATCH,EXPENSIVE / WAIT,RAW FORECAST,DOWN,0.575583225876285,7,DOWN,PASS,NONE,,0.0006024863986860973,2,-0.022809641228238586,False,True
2026-09-02T05:38:33.575001+00:00,KXBTC15M-26SEP020145-45,8.556998083333333,6.443001916666667,77665.47,77711.23,-45.75999999999476,DOWN,0.6005963797952325,0.86,-0.2594036202047675,WATCH,EXPENSIVE / WAIT,RAW FORECAST,DOWN,0.6005963797952325,"7,8",DOWN,PASS,NONE,,0.0004295016262370055,0,0.002203512690708953,False,True
2026-09-02T05:39:50.614042+00:00,KXBTC15M-26SEP020145-45,9.8407779,5.159222099999999,77635.8,77711.23,-75.42999999999302,DOWN,0.5351946667991256,0.88,-0.34480533320087436,WATCH,EXPENSIVE / WAIT,RAW FORECAST,DOWN,0.5351946667991256,"7,8,9",DOWN,PASS,NONE,,0.0006246243308745125,1,-0.06319820030539791,False,True
2026-09-02T05:41:07.989544+00:00,KXBTC15M-26SEP020145-45,11.1309513,3.8690487000000005,77647.27,77711.23,-63.95999999999185,DOWN,0.5573873411898113,0.88,-0.32261265881018875,WATCH,EXPENSIVE / WAIT,RAW FORECAST,DOWN,0.5573873411898113,"7,8,9,11",DOWN,PASS,NONE,,0.0006104663509864938,1,-0.04100552591471229,False,True
2026-09-02T05:42:25.166774+00:00,KXBTC15M-26SEP020145-45,12.417325799999999,2.5826742000000014,77661.2,77711.23,-50.029999999998836,DOWN,0.5984398559890367,0.89,-0.2915601440109633,WATCH,EXPENSIVE / WAIT,RAW FORECAST,DOWN,0.5984398559890367,"7,8,9,11",DOWN,PASS,NONE,,0.00043117484204202583,0,4.698888451315497e-05,False,True
2026-09-02T05:43:42.561496+00:00,KXBTC15M-26SEP020145-45,13.707209083333334,1.2927909166666662,77672.75,77711.23,-38.479999999995925,DOWN,0.6035087674333568,0.969,-0.3654912325666432,WATCH,EXPENSIVE / WAIT,RAW FORECAST,DOWN,0.6035087674333568,"7,8,9,11",DOWN,PASS,NONE,,0.0002503388262005135,0,0.005115900328833245,False,True
2026-09-02T05:44:59.859066+00:00,KXBTC15M-26SEP020145-45,14.995534233333332,0.004465766666667648,77666.86,77711.23,-44.36999999999534,DOWN,0.6061477967030062,1.0,-0.3938522032969938,WATCH,EXPENSIVE / WAIT,RAW FORECAST,DOWN,0.6061477967030062,"7,8,9,11",DOWN,PASS,NONE,,0.0004890938506745268,2,0.007754929598482674,False,True
2026-09-02T05:46:16.739332+00:00,KXBTC15M-26SEP020200-00,1.2767115333333334,13.723288466666666,77669.54,77663.63,5.9099999999889405,DOWN,0.5748333754366978,0.45,0.12483337543669776,WATCH,ACCEPTABLE PRICE,RAW FORECAST,DOWN,0.5748333754366978,,UP,PASS,NONE,,0.00012361585651476936,1,-0.019186618950764345,False,False
2026-09-02T05:47:33.430193+00:00,KXBTC15M-26SEP020200-00,2.5545389,12.4454611,77694.98,77663.63,31.34999999999127,DOWN,0.6144639663070173,0.32,0.29446396630701727,WATCH,ATTRACTIVE PRICE,RAW FORECAST,DOWN,0.6144639663070173,,UP,PASS,NONE,,0.0004081898595336142,0,0.02044397191955516,False,False
2026-09-02T05:48:50.433329+00:00,KXBTC15M-26SEP020200-00,3.8382319333333332,11.161768066666667,77704.27,77663.63,40.63999999999942,DOWN,0.6127266027570049,0.35,0.2627266027570049,WATCH,ATTRACTIVE PRICE,RAW FORECAST,DOWN,0.6127266027570049,,UP,PASS,NONE,,0.0004985839546103321,1,0.018706608369542743,False,False
2026-09-02T05:50:07.776076+00:00,KXBTC15M-26SEP020200-00,5.127426600000001,9.8725734,77710.63,77663.63,47.0,DOWN,0.6301516455725754,0.24,0.3901516455725754,WATCH,DEEP VALUE PRICE,RAW FORECAST,DOWN,0.6301516455725754,,UP,PASS,NONE,,0.0006527174757025023,0,0.0361316511851133,False,False
2026-09-02T05:51:24.688643+00:00,KXBTC15M-26SEP020200-00,6.409403866666667,8.590596133333333,77668.44,77663.63,4.809999999997672,DOWN,0.6003460142761605,0.42,0.18034601427616054,WATCH,ACCEPTABLE PRICE,RAW FORECAST,DOWN,0.6003460142761605,,UP,PASS,NONE,,0.00010945153962271803,3,0.006326019888698409,False,False
2026-09-02T05:52:41.837952+00:00,KXBTC15M-26SEP020200-00,7.695096466666667,7.304903533333333,77670.86,77663.63,7.2299999999959255,DOWN,0.6078581211755117,0.42,0.18785812117551176,WATCH,ACCEPTABLE PRICE,RAW FORECAST,DOWN,0.6078581211755117,7,UP,PASS,NONE,,7.172295008195384e-05,3,0.013838126788049632,False,False
2026-09-02T05:53:59.004716+00:00,KXBTC15M-26SEP020200-00,8.981124849999999,6.018875150000001,77678.39,77663.63,14.759999999994761,DOWN,0.6004039659539264,0.36,0.24040396595392644,WATCH,ATTRACTIVE PRICE,RAW FORECAST,DOWN,0.6004039659539264,"7,8",UP,PASS,NONE,,0.00013996920419967473,2,0.006383971566464308,False,False
2026-09-02T05:55:16.227444+00:00,KXBTC15M-26SEP020200-00,10.268186266666667,4.7318137333333326,77664.53,77663.63,0.8999999999941792,DOWN,0.5548271904005955,0.37,0.18482719040059548,WATCH,ATTRACTIVE PRICE,RAW FORECAST,DOWN,0.5548271904005955,"7,8,9",UP,PASS,NONE,,5.910383139617892e-05,3,-0.03919280398686664,False,False
2026-09-02T05:56:33.605049+00:00,KXBTC15M-26SEP020200-00,11.5572888,3.4427111999999997,77588.39,77663.63,-75.24000000000524,DOWN,0.5420386194129438,0.67,-0.1279613805870562,WATCH,EXPENSIVE / WAIT,RAW FORECAST,DOWN,0.5420386194129438,"7,8,9,11",DOWN,PASS,NONE,,5.1377840364130734e-05,3,-0.05198137497451827,False,True
2026-09-02T05:57:50.065254+00:00,KXBTC15M-26SEP020200-00,12.831342466666666,2.1686575333333344,77598.59,77663.63,-65.04000000000815,DOWN,0.5344385674694988,0.957,-0.42256143253050116,WATCH,EXPENSIVE / WAIT,RAW FORECAST,DOWN,0.5344385674694988,"7,8,9,11",DOWN,PASS,NONE,,0.0009155299373139192,3,-0.05958142691796331,False,True
2026-09-02T05:59:07.063243+00:00,KXBTC15M-26SEP020200-00,14.11558925,0.8844107500000007,77598.58,77663.63,-65.05000000000291,DOWN,0.5344385674694988,0.96,-0.42556143253050116,WATCH,EXPENSIVE / WAIT,RAW FORECAST,DOWN,0.5344385674694988,"7,8,9,11",DOWN,PASS,NONE,,0.0007901113495580869,2,-0.05958142691796331,False,True
2026-09-02T06:00:23.817145+00:00,,,,77598.94,,,DOWN,0.5336649699019168,,,WATCH,NO LIVE ASK,RAW FORECAST,DOWN,0.5336649699019168,,DOWN,PASS,NONE,,,0,,False,False
2026-09-02T06:01:40.792701+00:00,KXBTC15M-26SEP020215-15,1.6775726833333333,13.322427316666667,77623.74,77605.67,18.070000000006985,DOWN,0.5468828067607372,0.43,0.1168828067607372,WATCH,ACCEPTABLE PRICE,RAW FORECAST,DOWN,0.5468828067607372,,UP,PASS,NONE,,0.0002244662258863439,1,-0.008927391392632433,False,False
