fair_min,dist_min,persist,max_det,dist_strength,train_n,train_coverage,train_accuracy
0.85,50,2,-0.02,True,25,0.4716981132075472,0.84
0.85,50,2,-0.03,False,25,0.4716981132075472,0.84
0.85,50,2,-0.03,True,25,0.4716981132075472,0.84
0.85,50,2,-0.05,False,25,0.4716981132075472,0.84
0.85,50,2,-0.05,True,25,0.4716981132075472,0.84
0.85,75,0,0.0,False,25,0.4716981132075472,0.84
0.85,75,0,0.0,True,25,0.4716981132075472,0.84
0.85,75,0,-0.01,False,25,0.4716981132075472,0.84
0.85,75,0,-0.01,True,25,0.4716981132075472,0.84
0.85,75,0,-0.02,False,25,0.4716981132075472,0.84
0.85,75,0,-0.02,True,25,0.4716981132075472,0.84
0.85,75,0,-0.03,False,25,0.4716981132075472,0.84
0.85,75,0,-0.03,True,25,0.4716981132075472,0.84
0.85,75,0,-0.05,False,25,0.4716981132075472,0.84
0.85,75,0,-0.05,True,25,0.4716981132075472,0.84
0.85,75,1,0.0,False,25,0.4716981132075472,0.84
0.85,75,1,0.0,True,25,0.4716981132075472,0.84
0.85,75,1,-0.01,False,25,0.4716981132075472,0.84
0.85,75,1,-0.01,True,25,0.4716981132075472,0.84
0.85,75,1,-0.02,False,25,0.4716981132075472,0.84
0.85,75,1,-0.02,True,25,0.4716981132075472,0.84
0.85,75,1,-0.03,False,25,0.4716981132075472,0.84
0.85,75,1,-0.03,True,25,0.4716981132075472,0.84
0.85,75,1,-0.05,False,25,0.4716981132075472,0.84
0.85,75,1,-0.05,True,25,0.4716981132075472,0.84
0.85,75,2,0.0,False,25,0.4716981132075472,0.84
0.85,75,2,0.0,True,25,0.4716981132075472,0.84
0.85,75,2,-0.01,False,25,0.4716981132075472,0.84
0.85,75,2,-0.01,True,25,0.4716981132075472,0.84
0.85,75,2,-0.02,False,25,0.4716981132075472,0.84
0.85,75,2,-0.02,True,25,0.4716981132075472,0.84
0.85,75,2,-0.03,False,25,0.4716981132075472,0.84
0.85,75,2,-0.03,True,25,0.4716981132075472,0.84
0.85,75,2,-0.05,False,25,0.4716981132075472,0.84
0.85,75,2,-0.05,True,25,0.4716981132075472,0.84
0.86,0,0,0.0,False,25,0.4716981132075472,0.84
0.86,0,0,0.0,True,25,0.4716981132075472,0.84
0.86,0,0,-0.01,False,25,0.4716981132075472,0.84
0.86,0,0,-0.01,True,25,0.4716981132075472,0.84
0.86,0,0,-0.02,False,25,0.4716981132075472,0.84
0.86,0,0,-0.02,True,25,0.4716981132075472,0.84
0.86,0,0,-0.03,False,25,0.4716981132075472,0.84
0.86,0,0,-0.03,True,25,0.4716981132075472,0.84
0.86,0,0,-0.05,False,25,0.4716981132075472,0.84
0.86,0,0,-0.05,True,25,0.4716981132075472,0.84
0.86,0,1,0.0,False,25,0.4716981132075472,0.84
0.86,0,1,0.0,True,25,0.4716981132075472,0.84
0.86,0,1,-0.01,False,25,0.4716981132075472,0.84
0.86,0,1,-0.01,True,25,0.4716981132075472,0.84
0.86,0,1,-0.02,False,25,0.4716981132075472,0.84
0.86,0,1,-0.02,True,25,0.4716981132075472,0.84
0.86,0,1,-0.03,False,25,0.4716981132075472,0.84
0.86,0,1,-0.03,True,25,0.4716981132075472,0.84
0.86,0,1,-0.05,False,25,0.4716981132075472,0.84
0.86,0,1,-0.05,True,25,0.4716981132075472,0.84
0.86,0,2,0.0,False,25,0.4716981132075472,0.84
0.86,0,2,0.0,True,25,0.4716981132075472,0.84
0.86,0,2,-0.01,False,25,0.4716981132075472,0.84
0.86,0,2,-0.01,True,25,0.4716981132075472,0.84
0.86,0,2,-0.02,False,25,0.4716981132075472,0.84
0.86,0,2,-0.02,True,25,0.4716981132075472,0.84
0.86,0,2,-0.03,False,25,0.4716981132075472,0.84
0.86,0,2,-0.03,True,25,0.4716981132075472,0.84
0.86,0,2,-0.05,False,25,0.4716981132075472,0.84
0.86,0,2,-0.05,True,25,0.4716981132075472,0.84
0.86,10,0,0.0,False,25,0.4716981132075472,0.84
0.86,10,0,0.0,True,25,0.4716981132075472,0.84
0.86,10,0,-0.01,False,25,0.4716981132075472,0.84
0.86,10,0,-0.01,True,25,0.4716981132075472,0.84
0.86,10,0,-0.02,False,25,0.4716981132075472,0.84
0.86,10,0,-0.02,True,25,0.4716981132075472,0.84
0.86,10,0,-0.03,False,25,0.4716981132075472,0.84
0.86,10,0,-0.03,True,25,0.4716981132075472,0.84
0.86,10,0,-0.05,False,25,0.4716981132075472,0.84
0.86,10,0,-0.05,True,25,0.4716981132075472,0.84
0.86,10,1,0.0,False,25,0.4716981132075472,0.84
0.86,10,1,0.0,True,25,0.4716981132075472,0.84
0.86,10,1,-0.01,False,25,0.4716981132075472,0.84
0.86,10,1,-0.01,True,25,0.4716981132075472,0.84
0.86,10,1,-0.02,False,25,0.4716981132075472,0.84
0.86,10,1,-0.02,True,25,0.4716981132075472,0.84
0.86,10,1,-0.03,False,25,0.4716981132075472,0.84
0.86,10,1,-0.03,True,25,0.4716981132075472,0.84
0.86,10,1,-0.05,False,25,0.4716981132075472,0.84
0.86,10,1,-0.05,True,25,0.4716981132075472,0.84
0.86,10,2,0.0,False,25,0.4716981132075472,0.84
0.86,10,2,0.0,True,25,0.4716981132075472,0.84
0.86,10,2,-0.01,False,25,0.4716981132075472,0.84
0.86,10,2,-0.01,True,25,0.4716981132075472,0.84
0.86,10,2,-0.02,False,25,0.4716981132075472,0.84
0.86,10,2,-0.02,True,25,0.4716981132075472,0.84
0.86,10,2,-0.03,False,25,0.4716981132075472,0.84
0.86,10,2,-0.03,True,25,0.4716981132075472,0.84
0.86,10,2,-0.05,False,25,0.4716981132075472,0.84
0.86,10,2,-0.05,True,25,0.4716981132075472,0.84
0.86,20,0,0.0,False,25,0.4716981132075472,0.84
0.86,20,0,0.0,True,25,0.4716981132075472,0.84
0.86,20,0,-0.01,False,25,0.4716981132075472,0.84
0.86,20,0,-0.01,True,25,0.4716981132075472,0.84
0.86,20,0,-0.02,False,25,0.4716981132075472,0.84
0.86,20,0,-0.02,True,25,0.4716981132075472,0.84
0.86,20,0,-0.03,False,25,0.4716981132075472,0.84
0.86,20,0,-0.03,True,25,0.4716981132075472,0.84
0.86,20,0,-0.05,False,25,0.4716981132075472,0.84
0.86,20,0,-0.05,True,25,0.4716981132075472,0.84
0.86,20,1,0.0,False,25,0.4716981132075472,0.84
0.86,20,1,0.0,True,25,0.4716981132075472,0.84
0.86,20,1,-0.01,False,25,0.4716981132075472,0.84
0.86,20,1,-0.01,True,25,0.4716981132075472,0.84
0.86,20,1,-0.02,False,25,0.4716981132075472,0.84
0.86,20,1,-0.02,True,25,0.4716981132075472,0.84
0.86,20,1,-0.03,False,25,0.4716981132075472,0.84
0.86,20,1,-0.03,True,25,0.4716981132075472,0.84
0.86,20,1,-0.05,False,25,0.4716981132075472,0.84
0.86,20,1,-0.05,True,25,0.4716981132075472,0.84
0.86,20,2,0.0,False,25,0.4716981132075472,0.84
0.86,20,2,0.0,True,25,0.4716981132075472,0.84
0.86,20,2,-0.01,False,25,0.4716981132075472,0.84
0.86,20,2,-0.01,True,25,0.4716981132075472,0.84
0.86,20,2,-0.02,False,25,0.4716981132075472,0.84
0.86,20,2,-0.02,True,25,0.4716981132075472,0.84
0.86,20,2,-0.03,False,25,0.4716981132075472,0.84
0.86,20,2,-0.03,True,25,0.4716981132075472,0.84
0.86,20,2,-0.05,False,25,0.4716981132075472,0.84
0.86,20,2,-0.05,True,25,0.4716981132075472,0.84
0.86,30,0,0.0,False,25,0.4716981132075472,0.84
0.86,30,0,0.0,True,25,0.4716981132075472,0.84
0.86,30,0,-0.01,False,25,0.4716981132075472,0.84
0.86,30,0,-0.01,True,25,0.4716981132075472,0.84
0.86,30,0,-0.02,False,25,0.4716981132075472,0.84
0.86,30,0,-0.02,True,25,0.4716981132075472,0.84
0.86,30,0,-0.03,False,25,0.4716981132075472,0.84
0.86,30,0,-0.03,True,25,0.4716981132075472,0.84
0.86,30,0,-0.05,False,25,0.4716981132075472,0.84
0.86,30,0,-0.05,True,25,0.4716981132075472,0.84
0.86,30,1,0.0,False,25,0.4716981132075472,0.84
0.86,30,1,0.0,True,25,0.4716981132075472,0.84
0.86,30,1,-0.01,False,25,0.4716981132075472,0.84
0.86,30,1,-0.01,True,25,0.4716981132075472,0.84
0.86,30,1,-0.02,False,25,0.4716981132075472,0.84
0.86,30,1,-0.02,True,25,0.4716981132075472,0.84
0.86,30,1,-0.03,False,25,0.4716981132075472,0.84
0.86,30,1,-0.03,True,25,0.4716981132075472,0.84
0.86,30,1,-0.05,False,25,0.4716981132075472,0.84
0.86,30,1,-0.05,True,25,0.4716981132075472,0.84
0.86,30,2,0.0,False,25,0.4716981132075472,0.84
0.86,30,2,0.0,True,25,0.4716981132075472,0.84
0.86,30,2,-0.01,False,25,0.4716981132075472,0.84
0.86,30,2,-0.01,True,25,0.4716981132075472,0.84
0.86,30,2,-0.02,False,25,0.4716981132075472,0.84
0.86,30,2,-0.02,True,25,0.4716981132075472,0.84
0.86,30,2,-0.03,False,25,0.4716981132075472,0.84
0.86,30,2,-0.03,True,25,0.4716981132075472,0.84
0.86,30,2,-0.05,False,25,0.4716981132075472,0.84
0.86,30,2,-0.05,True,25,0.4716981132075472,0.84
0.86,50,0,0.0,False,25,0.4716981132075472,0.84
0.86,50,0,0.0,True,25,0.4716981132075472,0.84
0.86,50,0,-0.01,False,25,0.4716981132075472,0.84
0.86,50,0,-0.01,True,25,0.4716981132075472,0.84
0.86,50,0,-0.02,False,25,0.4716981132075472,0.84
0.86,50,0,-0.02,True,25,0.4716981132075472,0.84
0.86,50,0,-0.03,False,25,0.4716981132075472,0.84
0.86,50,0,-0.03,True,25,0.4716981132075472,0.84
0.86,50,0,-0.05,False,25,0.4716981132075472,0.84
0.86,50,0,-0.05,True,25,0.4716981132075472,0.84
0.86,50,1,0.0,False,25,0.4716981132075472,0.84
0.86,50,1,0.0,True,25,0.4716981132075472,0.84
0.86,50,1,-0.01,False,25,0.4716981132075472,0.84
0.86,50,1,-0.01,True,25,0.4716981132075472,0.84
0.86,50,1,-0.02,False,25,0.4716981132075472,0.84
0.86,50,1,-0.02,True,25,0.4716981132075472,0.84
0.86,50,1,-0.03,False,25,0.4716981132075472,0.84
0.86,50,1,-0.03,True,25,0.4716981132075472,0.84
0.86,50,1,-0.05,False,25,0.4716981132075472,0.84
0.86,50,1,-0.05,True,25,0.4716981132075472,0.84
0.86,50,2,0.0,False,25,0.4716981132075472,0.84
0.86,50,2,0.0,True,25,0.4716981132075472,0.84
0.86,50,2,-0.01,False,25,0.4716981132075472,0.84
0.86,50,2,-0.01,True,25,0.4716981132075472,0.84
0.86,50,2,-0.02,False,25,0.4716981132075472,0.84
0.86,50,2,-0.02,True,25,0.4716981132075472,0.84
0.86,50,2,-0.03,False,25,0.4716981132075472,0.84
0.86,50,2,-0.03,True,25,0.4716981132075472,0.84
0.86,50,2,-0.05,False,25,0.4716981132075472,0.84
0.86,50,2,-0.05,True,25,0.4716981132075472,0.84
0.86,75,0,0.0,False,25,0.4716981132075472,0.84
0.86,75,0,0.0,True,25,0.4716981132075472,0.84
0.86,75,0,-0.01,False,25,0.4716981132075472,0.84
0.86,75,0,-0.01,True,25,0.4716981132075472,0.84
0.86,75,0,-0.02,False,25,0.4716981132075472,0.84
0.86,75,0,-0.02,True,25,0.4716981132075472,0.84
0.86,75,0,-0.03,False,25,0.4716981132075472,0.84
0.86,75,0,-0.03,True,25,0.4716981132075472,0.84
0.86,75,0,-0.05,False,25,0.4716981132075472,0.84
0.86,75,0,-0.05,True,25,0.4716981132075472,0.84
0.86,75,1,0.0,False,25,0.4716981132075472,0.84
0.86,75,1,0.0,True,25,0.4716981132075472,0.84
0.86,75,1,-0.01,False,25,0.4716981132075472,0.84
0.86,75,1,-0.01,True,25,0.4716981132075472,0.84
0.86,75,1,-0.02,False,25,0.4716981132075472,0.84
0.86,75,1,-0.02,True,25,0.4716981132075472,0.84
0.86,75,1,-0.03,False,25,0.4716981132075472,0.84
0.86,75,1,-0.03,True,25,0.4716981132075472,0.84
0.86,75,1,-0.05,False,25,0.4716981132075472,0.84
0.86,75,1,-0.05,True,25,0.4716981132075472,0.84
0.86,75,2,0.0,False,25,0.4716981132075472,0.84
0.86,75,2,0.0,True,25,0.4716981132075472,0.84
0.86,75,2,-0.01,False,25,0.4716981132075472,0.84
0.86,75,2,-0.01,True,25,0.4716981132075472,0.84
0.86,75,2,-0.02,False,25,0.4716981132075472,0.84
0.86,75,2,-0.02,True,25,0.4716981132075472,0.84
0.86,75,2,-0.03,False,25,0.4716981132075472,0.84
0.86,75,2,-0.03,True,25,0.4716981132075472,0.84
0.86,75,2,-0.05,False,25,0.4716981132075472,0.84
0.86,75,2,-0.05,True,25,0.4716981132075472,0.84
0.75,0,0,0.0,False,31,0.5849056603773585,0.8387096774193549
0.75,0,0,0.0,True,31,0.5849056603773585,0.8387096774193549
0.75,0,0,-0.01,False,31,0.5849056603773585,0.8387096774193549
0.75,0,0,-0.01,True,31,0.5849056603773585,0.8387096774193549
0.75,0,0,-0.02,False,31,0.5849056603773585,0.8387096774193549
0.75,0,0,-0.02,True,31,0.5849056603773585,0.8387096774193549
0.75,0,0,-0.03,False,31,0.5849056603773585,0.8387096774193549
0.75,0,0,-0.03,True,31,0.5849056603773585,0.8387096774193549
0.75,0,0,-0.05,False,31,0.5849056603773585,0.8387096774193549
0.75,0,0,-0.05,True,31,0.5849056603773585,0.8387096774193549
0.75,10,0,0.0,False,31,0.5849056603773585,0.8387096774193549
0.75,10,0,0.0,True,31,0.5849056603773585,0.8387096774193549
0.75,10,0,-0.01,False,31,0.5849056603773585,0.8387096774193549
0.75,10,0,-0.01,True,31,0.5849056603773585,0.8387096774193549
0.75,10,0,-0.02,False,31,0.5849056603773585,0.8387096774193549
0.75,10,0,-0.02,True,31,0.5849056603773585,0.8387096774193549
0.75,10,0,-0.03,False,31,0.5849056603773585,0.8387096774193549
0.75,10,0,-0.03,True,31,0.5849056603773585,0.8387096774193549
0.75,10,0,-0.05,False,31,0.5849056603773585,0.8387096774193549
0.75,10,0,-0.05,True,31,0.5849056603773585,0.8387096774193549
0.75,20,0,0.0,False,31,0.5849056603773585,0.8387096774193549
0.75,20,0,0.0,True,31,0.5849056603773585,0.8387096774193549
0.75,20,0,-0.01,False,31,0.5849056603773585,0.8387096774193549
0.75,20,0,-0.01,True,31,0.5849056603773585,0.8387096774193549
0.75,20,0,-0.02,False,31,0.5849056603773585,0.8387096774193549
0.75,20,0,-0.02,True,31,0.5849056603773585,0.8387096774193549
0.75,20,0,-0.03,False,31,0.5849056603773585,0.8387096774193549
0.75,20,0,-0.03,True,31,0.5849056603773585,0.8387096774193549
0.75,20,0,-0.05,False,31,0.5849056603773585,0.8387096774193549
0.75,20,0,-0.05,True,31,0.5849056603773585,0.8387096774193549
0.75,30,0,0.0,False,31,0.5849056603773585,0.8387096774193549
0.75,30,0,0.0,True,31,0.5849056603773585,0.8387096774193549
0.75,30,0,-0.01,False,31,0.5849056603773585,0.8387096774193549
0.75,30,0,-0.01,True,31,0.5849056603773585,0.8387096774193549
0.75,30,0,-0.02,False,31,0.5849056603773585,0.8387096774193549
0.75,30,0,-0.02,True,31,0.5849056603773585,0.8387096774193549
0.75,30,0,-0.03,False,31,0.5849056603773585,0.8387096774193549
0.75,30,0,-0.03,True,31,0.5849056603773585,0.8387096774193549
0.75,30,0,-0.05,False,31,0.5849056603773585,0.8387096774193549
0.75,30,0,-0.05,True,31,0.5849056603773585,0.8387096774193549
0.75,0,1,0.0,False,30,0.5660377358490566,0.8333333333333334
0.75,0,1,0.0,True,30,0.5660377358490566,0.8333333333333334
0.75,0,1,-0.01,False,30,0.5660377358490566,0.8333333333333334
0.75,0,1,-0.01,True,30,0.5660377358490566,0.8333333333333334
0.75,0,1,-0.02,False,30,0.5660377358490566,0.8333333333333334
0.75,0,1,-0.02,True,30,0.5660377358490566,0.8333333333333334
0.75,0,1,-0.03,False,30,0.5660377358490566,0.8333333333333334
0.75,0,1,-0.03,True,30,0.5660377358490566,0.8333333333333334
0.75,0,1,-0.05,False,30,0.5660377358490566,0.8333333333333334
0.75,0,1,-0.05,True,30,0.5660377358490566,0.8333333333333334
0.75,0,2,0.0,False,30,0.5660377358490566,0.8333333333333334
0.75,0,2,0.0,True,30,0.5660377358490566,0.8333333333333334
0.75,0,2,-0.01,False,30,0.5660377358490566,0.8333333333333334
0.75,0,2,-0.01,True,30,0.5660377358490566,0.8333333333333334
0.75,0,2,-0.02,False,30,0.5660377358490566,0.8333333333333334
0.75,0,2,-0.02,True,30,0.5660377358490566,0.8333333333333334
0.75,0,2,-0.03,False,30,0.5660377358490566,0.8333333333333334
0.75,0,2,-0.03,True,30,0.5660377358490566,0.8333333333333334
0.75,0,2,-0.05,False,30,0.5660377358490566,0.8333333333333334
0.75,0,2,-0.05,True,30,0.5660377358490566,0.8333333333333334
0.75,0,3,-0.05,False,30,0.5660377358490566,0.8333333333333334
0.75,10,1,0.0,False,30,0.5660377358490566,0.8333333333333334
0.75,10,1,0.0,True,30,0.5660377358490566,0.8333333333333334
0.75,10,1,-0.01,False,30,0.5660377358490566,0.8333333333333334
0.75,10,1,-0.01,True,30,0.5660377358490566,0.8333333333333334
0.75,10,1,-0.02,False,30,0.5660377358490566,0.8333333333333334
0.75,10,1,-0.02,True,30,0.5660377358490566,0.8333333333333334
0.75,10,1,-0.03,False,30,0.5660377358490566,0.8333333333333334
0.75,10,1,-0.03,True,30,0.5660377358490566,0.8333333333333334
0.75,10,1,-0.05,False,30,0.5660377358490566,0.8333333333333334
0.75,10,1,-0.05,True,30,0.5660377358490566,0.8333333333333334
0.75,10,2,0.0,False,30,0.5660377358490566,0.8333333333333334
0.75,10,2,0.0,True,30,0.5660377358490566,0.8333333333333334
0.75,10,2,-0.01,False,30,0.5660377358490566,0.8333333333333334
0.75,10,2,-0.01,True,30,0.5660377358490566,0.8333333333333334
0.75,10,2,-0.02,False,30,0.5660377358490566,0.8333333333333334
0.75,10,2,-0.02,True,30,0.5660377358490566,0.8333333333333334
0.75,10,2,-0.03,False,30,0.5660377358490566,0.8333333333333334
0.75,10,2,-0.03,True,30,0.5660377358490566,0.8333333333333334
0.75,10,2,-0.05,False,30,0.5660377358490566,0.8333333333333334
0.75,10,2,-0.05,True,30,0.5660377358490566,0.8333333333333334
0.75,10,3,-0.05,False,30,0.5660377358490566,0.8333333333333334
0.75,20,1,0.0,False,30,0.5660377358490566,0.8333333333333334
0.75,20,1,0.0,True,30,0.5660377358490566,0.8333333333333334
0.75,20,1,-0.01,False,30,0.5660377358490566,0.8333333333333334
0.75,20,1,-0.01,True,30,0.5660377358490566,0.8333333333333334
0.75,20,1,-0.02,False,30,0.5660377358490566,0.8333333333333334
0.75,20,1,-0.02,True,30,0.5660377358490566,0.8333333333333334
0.75,20,1,-0.03,False,30,0.5660377358490566,0.8333333333333334
0.75,20,1,-0.03,True,30,0.5660377358490566,0.8333333333333334
0.75,20,1,-0.05,False,30,0.5660377358490566,0.8333333333333334
0.75,20,1,-0.05,True,30,0.5660377358490566,0.8333333333333334
0.75,20,2,0.0,False,30,0.5660377358490566,0.8333333333333334
0.75,20,2,0.0,True,30,0.5660377358490566,0.8333333333333334
0.75,20,2,-0.01,False,30,0.5660377358490566,0.8333333333333334
0.75,20,2,-0.01,True,30,0.5660377358490566,0.8333333333333334
0.75,20,2,-0.02,False,30,0.5660377358490566,0.8333333333333334
0.75,20,2,-0.02,True,30,0.5660377358490566,0.8333333333333334
0.75,20,2,-0.03,False,30,0.5660377358490566,0.8333333333333334
0.75,20,2,-0.03,True,30,0.5660377358490566,0.8333333333333334
0.75,20,2,-0.05,False,30,0.5660377358490566,0.8333333333333334
0.75,20,2,-0.05,True,30,0.5660377358490566,0.8333333333333334
0.75,20,3,-0.05,False,30,0.5660377358490566,0.8333333333333334
0.75,30,1,0.0,False,30,0.5660377358490566,0.8333333333333334
0.75,30,1,0.0,True,30,0.5660377358490566,0.8333333333333334
0.75,30,1,-0.01,False,30,0.5660377358490566,0.8333333333333334
0.75,30,1,-0.01,True,30,0.5660377358490566,0.8333333333333334
0.75,30,1,-0.02,False,30,0.5660377358490566,0.8333333333333334
0.75,30,1,-0.02,True,30,0.5660377358490566,0.8333333333333334
0.75,30,1,-0.03,False,30,0.5660377358490566,0.8333333333333334
0.75,30,1,-0.03,True,30,0.5660377358490566,0.8333333333333334
0.75,30,1,-0.05,False,30,0.5660377358490566,0.8333333333333334
0.75,30,1,-0.05,True,30,0.5660377358490566,0.8333333333333334
0.75,30,2,0.0,False,30,0.5660377358490566,0.8333333333333334
0.75,30,2,0.0,True,30,0.5660377358490566,0.8333333333333334
0.75,30,2,-0.01,False,30,0.5660377358490566,0.8333333333333334
0.75,30,2,-0.01,True,30,0.5660377358490566,0.8333333333333334
0.75,30,2,-0.02,False,30,0.5660377358490566,0.8333333333333334
0.75,30,2,-0.02,True,30,0.5660377358490566,0.8333333333333334
0.75,30,2,-0.03,False,30,0.5660377358490566,0.8333333333333334
0.75,30,2,-0.03,True,30,0.5660377358490566,0.8333333333333334
0.75,30,2,-0.05,False,30,0.5660377358490566,0.8333333333333334
0.75,30,2,-0.05,True,30,0.5660377358490566,0.8333333333333334
0.75,30,3,-0.05,False,30,0.5660377358490566,0.8333333333333334
