ticker,elapsed,remaining,current_side,dist_target,abs_dist_target,dist_target_pct,move_from_start,move_from_start_pct,move1,move2,move3,move5,support1,support2,support3,support5,range5,vol5,dist_per_min_remaining,dist_over_range5,final_side,flip,start,snapshot_utc,fair_up,fair_down,preferred_side_num,preferred_side,preferred_fair,candle_end_utc,yes_ask,yes_bid,no_ask,preferred_ask,edge,correct
KXBTC15M-26AUG310100-00,13.0,2.0,1,90.8700000000099,90.8700000000099,0.0011716823447573746,89.5,0.0011539971107522617,24.49000000000524,51.29000000000815,7.930000000007567,43.9600000000064,24.49000000000524,51.29000000000815,7.930000000007567,43.9600000000064,79.66999999999825,0.00038955685337831354,45.43500000000495,1.1405798920548749,1,0,2026-08-31 04:45:00+00:00,2026-08-31 04:58:00+00:00,0.9204844515377095,0.07951554846229048,1,UP,0.9204844515377095,2026-08-31 04:58:00+00:00,0.925,0.924,0.07599999999999996,0.925,-0.0045155484622905195,True
KXBTC15M-26AUG310130-30,8.0,7.0,1,235.6999999999971,235.6999999999971,0.003031161939408617,242.13000000000466,0.0031141108848805905,31.04000000000815,57.19999999999709,-43.19999999999709,59.330000000001746,31.04000000000815,57.19999999999709,-43.19999999999709,59.330000000001746,159.75999999999476,0.0006978144359107467,33.67142857142816,1.475338007010546,1,0,2026-08-31 05:15:00+00:00,2026-08-31 05:23:00+00:00,0.9192541734130023,0.0807458265869977,1,UP,0.9192541734130023,2026-08-31 05:23:00+00:00,0.938,0.934,0.06599999999999995,0.938,-0.018745826586997638,True
KXBTC15M-26AUG310330-30,9.0,6.0,1,167.25,167.25,0.0021412653911851817,113.26000000000931,0.0014490415484454573,94.38999999999942,102.38999999999942,113.51000000000931,112.63000000000466,94.38999999999942,102.38999999999942,113.51000000000931,112.63000000000466,134.0,0.0005157255564490163,27.875,1.248134328358209,1,0,2026-08-31 07:15:00+00:00,2026-08-31 07:24:00+00:00,0.9202258389851744,0.0797741610148256,1,UP,0.9202258389851744,2026-08-31 07:24:00+00:00,0.83,0.82,0.18000000000000005,0.83,0.09022583898517444,True
KXBTC15M-26AUG310400-00,10.0,5.0,0,-89.16000000000349,89.16000000000349,-0.0011392165854398192,-94.19000000000233,-0.0012034086399604535,-11.85000000000582,-7.710000000006403,-26.10000000000582,-18.330000000001746,11.85000000000582,7.710000000006403,26.10000000000582,18.330000000001746,81.63999999999942,0.0001100463587294172,17.832000000000697,1.0921117099461555,0,0,2026-08-31 07:45:00+00:00,2026-08-31 07:55:00+00:00,0.09833467126134245,0.9016653287386576,0,DOWN,0.9016653287386576,2026-08-31 07:55:00+00:00,0.11,0.1,0.9,0.9,0.0016653287386575455,True
KXBTC15M-26AUG310430-30,9.0,6.0,0,-165.1600000000035,165.1600000000035,-0.0021131740588308822,-153.94000000000233,-0.0019699002214954367,7.189999999987776,-22.380000000004657,-16.270000000004075,-57.86000000000058,-7.189999999987776,22.380000000004657,16.270000000004075,57.86000000000058,83.86000000000058,0.00023627502669320015,27.52666666666725,1.9694729310756303,0,0,2026-08-31 08:15:00+00:00,2026-08-31 08:24:00+00:00,0.08958258635319899,0.9104174136468011,0,DOWN,0.9104174136468011,2026-08-31 08:24:00+00:00,0.073,0.072,0.928,0.928,-0.01758258635319898,True
KXBTC15M-26AUG310445-45,10.0,5.0,1,85.85000000000582,85.85000000000582,0.001099560495999839,51.88000000000466,0.000664186252778491,5.05000000000291,40.44999999999709,33.970000000001164,17.770000000004075,5.05000000000291,40.44999999999709,33.970000000001164,17.770000000004075,52.69000000000233,0.00024094002139300242,17.170000000001163,1.6293414310116157,1,0,2026-08-31 08:30:00+00:00,2026-08-31 08:40:00+00:00,0.9088839010462191,0.09111609895378092,1,UP,0.9088839010462191,2026-08-31 08:40:00+00:00,0.89,0.88,0.12,0.89,0.018883901046219065,True
KXBTC15M-26AUG310500-00,8.0,7.0,1,131.5899999999965,131.5899999999965,0.0016804891872224652,64.47999999999593,0.0008227460706792966,21.839999999996508,53.929999999993015,59.979999999995925,51.029999999998836,21.839999999996508,53.929999999993015,59.979999999995925,51.029999999998836,131.5,0.00017866335282226098,18.79857142857093,1.0006844106463613,1,0,2026-08-31 08:45:00+00:00,2026-08-31 08:53:00+00:00,0.9011507144979182,0.09884928550208183,1,UP,0.9011507144979182,2026-08-31 08:53:00+00:00,0.87,0.86,0.14,0.87,0.031150714497918175,True
KXBTC15M-26AUG310515-15,14.0,1.0,1,179.72000000000116,179.72000000000116,0.0022905708698574305,183.58000000000175,0.00233988253172794,-9.490000000005239,75.19999999999709,36.08999999999651,-94.20000000001164,-9.490000000005239,75.19999999999709,36.08999999999651,-94.20000000001164,169.39999999999418,0.0006334812690552094,179.72000000000116,1.060920897284577,1,0,2026-08-31 09:00:00+00:00,2026-08-31 09:14:00+00:00,0.91924789733753,0.08075210266247002,1,UP,0.91924789733753,2026-08-31 09:14:00+00:00,0.999,0.998,0.0020000000000000018,0.999,-0.07975210266247001,True
KXBTC15M-26AUG310600-00,10.0,5.0,0,-150.97000000000116,150.97000000000116,-0.001918949335517572,-221.11000000000058,-0.002807981367327301,-28.770000000004075,-28.45000000001164,-43.34000000001106,-74.99000000000524,28.770000000004075,28.45000000001164,43.34000000001106,74.99000000000524,92.47000000000116,0.00014379719313029383,30.194000000000234,1.6326376121985429,0,0,2026-08-31 09:45:00+00:00,2026-08-31 09:55:00+00:00,0.09690895062997738,0.9030910493700226,0,DOWN,0.9030910493700226,2026-08-31 09:55:00+00:00,0.059,0.058,0.942,0.942,-0.038908950629977346,True
KXBTC15M-26AUG310615-15,8.0,7.0,0,-209.23000000001048,209.23000000001048,-0.0026650715893281793,-189.52000000000407,-0.0024146212502469035,-18.410000000003492,-15.830000000001746,-77.63999999999942,-120.08000000000175,18.410000000003492,15.830000000001746,77.63999999999942,120.08000000000175,147.1600000000035,0.0003052049328993736,29.890000000001496,1.4217858113618205,0,0,2026-08-31 10:00:00+00:00,2026-08-31 10:08:00+00:00,0.0985123027026274,0.9014876972973727,0,DOWN,0.9014876972973727,2026-08-31 10:08:00+00:00,0.05,0.048,0.952,0.952,-0.0505123027026273,True
KXBTC15M-26AUG310630-30,10.0,5.0,0,-100.90000000000873,100.90000000000873,-0.0012856434779396667,-72.35000000000582,-0.0009222017359317178,-10.720000000001164,-1.570000000006985,9.5,-48.529999999998836,10.720000000001164,1.570000000006985,-9.5,48.529999999998836,62.63000000000466,0.00017755396171576464,20.180000000001748,1.6110490180424912,0,0,2026-08-31 10:15:00+00:00,2026-08-31 10:25:00+00:00,0.099085350556711,0.900914649443289,0,DOWN,0.900914649443289,2026-08-31 10:25:00+00:00,0.09,0.089,0.911,0.911,-0.010085350556711004,True
KXBTC15M-26AUG310645-45,14.0,1.0,1,89.11999999999534,89.11999999999534,0.0011365362349354475,132.3000000000029,0.0016881349885307997,35.84999999999127,42.30999999999767,48.39999999999418,32.33999999999651,35.84999999999127,42.30999999999767,48.39999999999418,32.33999999999651,84.5,0.0002031488640880934,89.11999999999534,1.0546745562129627,1,0,2026-08-31 10:30:00+00:00,2026-08-31 10:44:00+00:00,0.9184775681959509,0.08152243180404906,1,UP,0.9184775681959509,2026-08-31 10:44:00+00:00,0.997,0.996,0.0040000000000000036,0.997,-0.07852243180404905,True
KXBTC15M-26AUG310700-00,12.0,3.0,1,133.4100000000035,133.4100000000035,0.001699394110779752,161.61000000000058,0.0020593491661490015,34.38000000000466,17.339999999996508,29.69000000000233,46.86999999999534,34.38000000000466,17.339999999996508,29.69000000000233,46.86999999999534,58.45999999999185,0.000245038497442883,44.470000000001164,2.282073212453337,1,0,2026-08-31 10:45:00+00:00,2026-08-31 10:57:00+00:00,0.9205120014277125,0.0794879985722875,1,UP,0.9205120014277125,2026-08-31 10:57:00+00:00,0.986,0.985,0.015000000000000013,0.986,-0.06548799857228749,True
KXBTC15M-26AUG310730-30,11.0,4.0,0,-89.01000000000931,89.01000000000931,-0.001132531794484723,-96.77999999999884,-0.0012312728024967286,-1.889999999999418,-43.479999999995925,-30.94000000000233,-23.49000000000524,1.889999999999418,43.479999999995925,30.94000000000233,23.49000000000524,43.48999999999069,0.00026455967336260416,22.25250000000233,2.046677397103435,0,0,2026-08-31 11:15:00+00:00,2026-08-31 11:26:00+00:00,0.09951099870750753,0.9004890012924924,0,DOWN,0.9004890012924924,2026-08-31 11:26:00+00:00,0.072,0.071,0.929,0.929,-0.028510998707507618,True
KXBTC15M-26AUG310745-45,12.0,3.0,0,-86.52999999999884,86.52999999999884,-0.0011029976475416948,-91.09999999999127,-0.0011611837803401168,-9.0,-19.05999999999767,-30.59999999999127,-38.04999999998836,9.0,19.05999999999767,30.59999999999127,38.04999999998836,76.30999999999767,3.442899478603853e-05,28.843333333332946,1.1339274013890903,0,0,2026-08-31 11:30:00+00:00,2026-08-31 11:42:00+00:00,0.08882852494618619,0.9111714750538138,0,DOWN,0.9111714750538138,2026-08-31 11:42:00+00:00,0.029,0.028,0.972,0.972,-0.06082852494618618,True
KXBTC15M-26AUG310800-00,12.0,3.0,0,-68.2899999999936,68.2899999999936,-0.0008714911124878665,-62.19999999999709,-0.0007938345347631513,-3.3300000000017462,-9.879999999990105,12.460000000006403,-31.669999999998254,3.3300000000017462,9.879999999990105,-12.460000000006403,31.669999999998254,67.38000000000466,0.00014354977984322364,22.7633333333312,1.0135054912435275,0,0,2026-08-31 11:45:00+00:00,2026-08-31 11:57:00+00:00,0.09997951170361663,0.9000204882963834,0,DOWN,0.9000204882963834,2026-08-31 11:57:00+00:00,0.027,0.026,0.974,0.974,-0.07397951170361661,True
KXBTC15M-26AUG310815-15,7.0,8.0,1,155.16999999999825,155.16999999999825,0.001982012315376623,169.39999999999418,0.00216416784488607,-35.25,-38.270000000004075,-51.60000000000582,9.169999999998254,-35.25,-38.270000000004075,-51.60000000000582,9.169999999998254,123.4600000000064,0.00025028261806329607,19.39624999999978,1.2568443220475474,1,0,2026-08-31 12:00:00+00:00,2026-08-31 12:07:00+00:00,0.9174510219745605,0.08254897802543948,1,UP,0.9174510219745605,2026-08-31 12:07:00+00:00,0.957,0.956,0.04400000000000004,0.957,-0.03954897802543944,True
KXBTC15M-26AUG310915-15,8.0,7.0,1,131.38000000000466,131.38000000000466,0.0016867708404081458,56.4600000000064,0.000724186057071228,-19.34999999999127,-0.9499999999970896,11.150000000008731,-1.0599999999976717,-19.34999999999127,-0.9499999999970896,11.150000000008731,-1.0599999999976717,86.57000000000698,0.00021776147504170364,18.768571428572095,1.5176158022408923,1,0,2026-08-31 13:00:00+00:00,2026-08-31 13:08:00+00:00,0.9073050094078442,0.0926949905921558,1,UP,0.9073050094078442,2026-08-31 13:08:00+00:00,0.9,0.89,0.10999999999999999,0.9,0.007305009407844176,True
KXBTC15M-26AUG311045-45,10.0,5.0,1,241.1299999999901,241.1299999999901,0.0030921452355468864,177.0500000000029,0.0022685473122487578,86.70999999999185,73.26999999998952,116.47999999999593,127.8799999999901,86.70999999999185,73.26999999998952,116.47999999999593,127.8799999999901,157.5500000000029,0.0006375924987289481,48.225999999998024,1.5304982545222827,1,0,2026-08-31 14:30:00+00:00,2026-08-31 14:40:00+00:00,0.9208247700610047,0.07917522993899528,1,UP,0.9208247700610047,2026-08-31 14:40:00+00:00,0.911,0.91,0.08999999999999997,0.911,0.009824770061004684,True
KXBTC15M-26AUG311115-15,12.0,3.0,0,-192.16999999999825,192.16999999999825,-0.0024455136081245245,-167.47999999999593,-0.0021319839085369727,-16.939999999987776,-72.36000000000058,-110.3799999999901,-62.06999999999243,16.939999999987776,72.36000000000058,110.3799999999901,62.06999999999243,181.63999999999942,0.0002596321669746781,64.05666666666609,1.0579718123761224,0,0,2026-08-31 15:00:00+00:00,2026-08-31 15:12:00+00:00,0.09582229706092915,0.9041777029390708,0,DOWN,0.9041777029390708,2026-08-31 15:12:00+00:00,0.026,0.025,0.975,0.975,-0.07082229706092913,True
KXBTC15M-26AUG311145-45,7.0,8.0,1,111.92999999999302,111.92999999999302,0.001426690079016592,88.22000000000116,0.001124136271004779,16.25,42.679999999993015,57.0399999999936,27.30999999999767,16.25,42.679999999993015,57.0399999999936,27.30999999999767,100.94999999999709,0.00015848489088493583,13.991249999999127,1.1087667161960995,1,0,2026-08-31 15:30:00+00:00,2026-08-31 15:37:00+00:00,0.9130857510922915,0.08691424890770849,1,UP,0.9130857510922915,2026-08-31 15:37:00+00:00,0.78,0.77,0.22999999999999998,0.78,0.13308575109229148,True
KXBTC15M-26AUG311200-00,12.0,3.0,0,-109.95000000001164,109.95000000001164,-0.001397217763918,-63.35000000000582,-0.0008055133478712173,-6.180000000007567,-7.529999999998836,-1.139999999999418,-17.44000000000233,6.180000000007567,7.529999999998836,1.139999999999418,17.44000000000233,102.01999999998952,0.00011616630492013275,36.65000000000388,1.0777298568910305,0,0,2026-08-31 15:45:00+00:00,2026-08-31 15:57:00+00:00,0.09081020200318923,0.9091897979968108,0,DOWN,0.9091897979968108,2026-08-31 15:57:00+00:00,0.044,0.043,0.957,0.957,-0.047810202003189195,True
KXBTC15M-26AUG311315-15,9.0,6.0,1,100.31999999999243,100.31999999999243,0.0012757841742482153,95.72999999999593,0.001217341411810792,29.669999999998254,47.86000000000058,57.66000000000349,72.11999999999534,29.669999999998254,47.86000000000058,57.66000000000349,72.11999999999534,89.20999999999185,0.00015650829521752415,16.719999999998738,1.12453760789151,1,0,2026-08-31 17:00:00+00:00,2026-08-31 17:09:00+00:00,0.9160218006372257,0.08397819936277429,1,UP,0.9160218006372257,2026-08-31 17:09:00+00:00,0.78,0.77,0.22999999999999998,0.78,0.1360218006372257,True
KXBTC15M-26AUG311330-30,10.0,5.0,0,-182.95999999999185,182.95999999999185,-0.0023236432735123697,-141.65999999998894,-0.0018000658728043535,12.790000000008149,-26.54999999998836,-69.23999999999069,-41.45999999999185,-12.790000000008149,26.54999999998836,69.23999999999069,41.45999999999185,123.11999999999534,0.00039888753418817623,36.59199999999837,1.4860298895386514,0,0,2026-08-31 17:15:00+00:00,2026-08-31 17:25:00+00:00,0.09175634775733013,0.9082436522426699,0,DOWN,0.9082436522426699,2026-08-31 17:25:00+00:00,0.022,0.02,0.98,0.98,-0.07175634775733009,True
KXBTC15M-26AUG311345-45,7.0,8.0,1,146.32000000000698,146.32000000000698,0.0018638374517704927,91.24000000000524,0.0011614085477327615,48.88999999999942,34.54000000000815,38.75,72.93000000000757,48.88999999999942,34.54000000000815,38.75,72.93000000000757,92.5,0.00030289966447673365,18.290000000000873,1.5818378378379134,1,0,2026-08-31 17:30:00+00:00,2026-08-31 17:37:00+00:00,0.9203512286949483,0.07964877130505166,1,UP,0.9203512286949483,2026-08-31 17:37:00+00:00,0.85,0.84,0.16000000000000003,0.85,0.07035122869494836,True
KXBTC15M-26AUG311445-45,10.0,5.0,1,145.01999999998952,145.01999999998952,0.001837923346860563,148.14999999999418,0.0018776661528590612,63.679999999993015,85.69999999999709,25.329999999987194,117.54999999998836,63.679999999993015,85.69999999999709,25.329999999987194,117.54999999998836,138.6200000000099,0.0006571892801752444,29.003999999997905,1.0461693839271329,1,0,2026-08-31 18:30:00+00:00,2026-08-31 18:40:00+00:00,0.9206304536177761,0.07936954638222393,1,UP,0.9206304536177761,2026-08-31 18:40:00+00:00,0.87,0.86,0.14,0.87,0.05063045361777607,True
KXBTC15M-26AUG311500-00,9.0,6.0,0,-176.51999999998952,176.51999999998952,-0.0022296541219358774,-89.31999999999243,-0.0011294601314608696,-13.90999999998894,-21.579999999987194,-66.15999999998894,-80.76999999998952,13.90999999998894,21.579999999987194,66.15999999998894,80.76999999998952,93.63999999999942,0.0002778423004745664,29.419999999998254,1.8850918410934496,0,0,2026-08-31 18:45:00+00:00,2026-08-31 18:54:00+00:00,0.09805210879484497,0.9019478912051551,0,DOWN,0.9019478912051551,2026-08-31 18:54:00+00:00,0.062,0.061,0.9390000000000001,0.9390000000000001,-0.037052108794844996,True
KXBTC15M-26AUG311515-15,8.0,7.0,1,171.72000000000116,171.72000000000116,0.0021729535363515583,132.80999999999767,0.0016797573742815583,53.33999999999651,90.97999999999593,116.27000000000407,131.0899999999965,53.33999999999651,90.97999999999593,116.27000000000407,131.0899999999965,164.29000000000815,0.0001433009262600074,24.531428571428737,1.0452249071762898,1,0,2026-08-31 19:00:00+00:00,2026-08-31 19:08:00+00:00,0.9179692902267256,0.08203070977327442,1,UP,0.9179692902267256,2026-08-31 19:08:00+00:00,0.9,0.89,0.10999999999999999,0.9,0.017969290226725554,True
KXBTC15M-26AUG311530-30,12.0,3.0,0,-172.27000000000407,172.27000000000407,-0.002174066405253753,-72.66000000000349,-0.000918131389074963,30.330000000001746,15.369999999995343,-6.930000000007567,0.8999999999941792,-30.330000000001746,-15.369999999995343,6.930000000007567,-0.8999999999941792,95.02000000000407,0.00026045512333277757,57.42333333333469,1.8129867396337265,0,0,2026-08-31 19:15:00+00:00,2026-08-31 19:27:00+00:00,0.09980048204896971,0.9001995179510303,0,DOWN,0.9001995179510303,2026-08-31 19:27:00+00:00,0.007,0.006,0.994,0.994,-0.09380048204896974,True
KXBTC15M-26AUG311645-45,9.0,6.0,0,-117.19000000000233,117.19000000000233,-0.0014850697205955477,-132.22000000000116,-0.001675215689404738,-4.860000000000582,18.129999999990105,9.789999999993597,-25.170000000012806,4.860000000000582,-18.129999999990105,-9.789999999993597,25.170000000012806,77.13000000000466,0.0003388765761517944,19.531666666667054,1.5193828601062525,0,0,2026-08-31 20:30:00+00:00,2026-08-31 20:39:00+00:00,0.09682683391307312,0.9031731660869269,0,DOWN,0.9031731660869269,2026-08-31 20:39:00+00:00,0.055,0.054,0.946,0.946,-0.04282683391307307,True
KXBTC15M-26AUG311745-45,10.0,5.0,1,77.86000000000058,77.86000000000058,0.0009864395600525245,18.210000000006403,0.00023053556919505998,19.369999999995343,-1.7399999999906868,0.029999999998835847,-20.169999999998254,19.369999999995343,-1.7399999999906868,0.029999999998835847,-20.169999999998254,61.179999999993015,0.00029250985495130755,15.572000000000116,1.2726381170318646,1,0,2026-08-31 21:30:00+00:00,2026-08-31 21:40:00+00:00,0.9022021423530995,0.09779785764690052,1,UP,0.9022021423530995,2026-08-31 21:40:00+00:00,0.83,0.82,0.18000000000000005,0.83,0.07220214235309952,True
KXBTC15M-26AUG311800-00,12.0,3.0,0,-71.59999999999127,71.59999999999127,-0.000906060736439982,-96.33000000000175,-0.0012186246531069329,-0.6999999999970896,-16.419999999998254,-25.979999999995925,-47.919999999998254,0.6999999999970896,16.419999999998254,25.979999999995925,47.919999999998254,53.01999999998952,0.00010341269212241712,23.866666666663757,1.3504337985666808,0,0,2026-08-31 21:45:00+00:00,2026-08-31 21:57:00+00:00,0.08629644955175,0.91370355044825,0,DOWN,0.91370355044825,2026-08-31 21:57:00+00:00,0.018,0.017,0.983,0.983,-0.06929644955174996,True
KXBTC15M-26AUG311830-30,9.0,6.0,0,-117.86999999999534,117.86999999999534,-0.0014943561337062105,-95.16999999999825,-0.0012069128192225215,-25.879999999990105,-6.05000000000291,-0.069999999992433,-36.48999999999069,25.879999999990105,6.05000000000291,0.069999999992433,36.48999999999069,48.75,0.00023085679797290652,19.644999999999225,2.4178461538460585,0,0,2026-08-31 22:15:00+00:00,2026-08-31 22:24:00+00:00,0.09811995203155123,0.9018800479684488,0,DOWN,0.9018800479684488,2026-08-31 22:24:00+00:00,0.089,0.087,0.913,0.913,-0.01111995203155125,True
KXBTC15M-26AUG311845-45,12.0,3.0,0,-86.81999999999243,86.81999999999243,-0.0011025740570495392,-98.80999999999767,-0.0012546504983810256,-9.970000000001164,1.540000000008149,-24.729999999995925,7.559999999997672,9.970000000001164,-1.540000000008149,24.729999999995925,-7.559999999997672,40.779999999998836,0.0001718929043223926,28.93999999999748,2.1289847964687323,0,0,2026-08-31 22:30:00+00:00,2026-08-31 22:42:00+00:00,0.09760915738570303,0.902390842614297,0,DOWN,0.902390842614297,2026-08-31 22:42:00+00:00,0.034,0.033,0.967,0.967,-0.06460915738570294,True
KXBTC15M-26AUG311900-00,13.0,2.0,0,-91.67999999999302,91.67999999999302,-0.0011654976095093954,-64.33999999999651,-0.0008182175878884023,-13.690000000002328,-7.0,5.30000000000291,-19.50999999999476,13.690000000002328,7.0,-5.30000000000291,19.50999999999476,72.44000000000233,0.00026307782817104613,45.83999999999651,1.2655991165100782,0,0,2026-08-31 22:45:00+00:00,2026-08-31 22:58:00+00:00,0.09442223151560483,0.9055777684843952,0,DOWN,0.9055777684843952,2026-08-31 22:58:00+00:00,0.02,0.019,0.981,0.981,-0.07542223151560479,True
KXBTC15M-26AUG311915-15,11.0,4.0,0,-147.22999999999593,147.22999999999593,-0.0018736453199462344,-68.79999999998836,-0.0008764218447633777,-8.279999999998836,-50.2899999999936,-34.76999999998952,-31.45999999999185,8.279999999998836,50.2899999999936,34.76999999998952,31.45999999999185,78.51000000000931,0.0003218585113572058,36.80749999999898,1.8753025092342182,0,0,2026-08-31 23:00:00+00:00,2026-08-31 23:11:00+00:00,0.0982247218708274,0.9017752781291726,0,DOWN,0.9017752781291726,2026-08-31 23:11:00+00:00,0.019,0.018,0.982,0.982,-0.08022472187082741,True
KXBTC15M-26AUG311930-30,8.0,7.0,1,90.84999999999127,90.84999999999127,0.0011582967771809449,74.69999999999709,0.0009521954542418089,15.729999999995925,-4.059999999997672,-3.9499999999970896,18.729999999995925,15.729999999995925,-4.059999999997672,-3.9499999999970896,18.729999999995925,47.10000000000582,0.00016263240975810487,12.97857142857018,1.928874734606795,1,0,2026-08-31 23:15:00+00:00,2026-08-31 23:23:00+00:00,0.9137349256315632,0.08626507436843678,1,UP,0.9137349256315632,2026-08-31 23:23:00+00:00,0.921,0.92,0.07999999999999996,0.921,-0.007265074368436819,True
KXBTC15M-26AUG312015-15,8.0,7.0,1,114.49000000000524,114.49000000000524,0.0014574811787101227,130.09000000001106,0.0016564013245609602,34.84000000001106,67.49000000000524,3.64000000001397,64.80000000000291,34.84000000001106,67.49000000000524,3.64000000001397,64.80000000000291,83.38000000000466,0.0005451788690122301,16.355714285715035,1.3731110578076138,1,0,2026-09-01 00:00:00+00:00,2026-09-01 00:08:00+00:00,0.919477636393009,0.08052236360699105,1,UP,0.919477636393009,2026-09-01 00:08:00+00:00,0.912,0.911,0.08899999999999997,0.912,0.007477636393008913,True
KXBTC15M-26AUG312030-30,8.0,7.0,1,79.48999999999069,79.48999999999069,0.0010095389941261656,76.50999999999476,0.000971655620661312,22.54999999998836,23.189999999987776,10.44999999999709,13.979999999995925,22.54999999998836,23.189999999987776,10.44999999999709,13.979999999995925,57.7899999999936,0.00018021862748990083,11.355714285712954,1.3754974909153745,1,0,2026-09-01 00:15:00+00:00,2026-09-01 00:23:00+00:00,0.9030242272679233,0.09697577273207669,1,UP,0.9030242272679233,2026-09-01 00:23:00+00:00,0.82,0.81,0.18999999999999995,0.82,0.08302422726792336,True
KXBTC15M-26AUG312045-45,10.0,5.0,0,-132.7100000000064,132.7100000000064,-0.001683247796880993,-110.49000000000524,-0.0014018120663426082,22.619999999995343,-63.61000000000058,-52.66000000000349,-65.58999999999651,-22.619999999995343,63.61000000000058,52.66000000000349,65.58999999999651,122.41000000000349,0.0005462201421709243,26.54200000000128,1.0841434523323472,0,0,2026-09-01 00:30:00+00:00,2026-09-01 00:40:00+00:00,0.09842277198114949,0.9015772280188505,0,DOWN,0.9015772280188505,2026-09-01 00:40:00+00:00,0.032,0.031,0.969,0.969,-0.06742277198114943,True
