ticker,correct,call_side,call_time,initial_signed_distance,initial_fair,initial_ask,rescore_initial_fair,rescore_remaining_min,rescore_initial_signed_distance,30s_worst_distance_drop,30s_worst_fair_drop,30s_worst_ask_change,60s_worst_distance_drop,60s_worst_fair_drop,60s_worst_ask_change,90s_worst_distance_drop,90s_worst_fair_drop,90s_worst_ask_change,120s_worst_distance_drop,120s_worst_fair_drop,120s_worst_ask_change,180s_worst_distance_drop,180s_worst_fair_drop,180s_worst_ask_change,240s_worst_distance_drop,240s_worst_fair_drop,240s_worst_ask_change,300s_worst_distance_drop,300s_worst_fair_drop,300s_worst_ask_change,360s_worst_distance_drop,360s_worst_fair_drop,360s_worst_ask_change,420s_worst_distance_drop,420s_worst_fair_drop,420s_worst_ask_change,480s_worst_distance_drop,480s_worst_fair_drop,480s_worst_ask_change
KXBTC15M-26AUG241530-30,True,DOWN,2026-08-24 19:18:36.875712+00:00,146.68000000000757,0.8018867924528301,0.73,0.8018867924528301,11.3854048,146.68000000000757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXBTC15M-26AUG241630-30,True,UP,2026-08-24 20:20:28.678348+00:00,68.81999999999243,0.8018867924528301,0.75,0.8018867924528301,9.522027533333333,68.81999999999243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.029999999998836,0.16710418375717795,-0.06999999999999995,39.029999999998836,0.16710418375717795,-0.06999999999999995,39.029999999998836,0.16710418375717795,-0.06999999999999995,39.029999999998836,0.16710418375717795,-0.06999999999999995,63.40999999998894,0.16710418375717795,-0.17000000000000004,85.68999999998778,0.37331536388140163,-0.45,85.68999999998778,0.37331536388140163,-0.45
KXBTC15M-26AUG241645-45,True,UP,2026-08-24 20:34:46.724216+00:00,126.76999999998952,0.8018867924528301,0.78,0.8018867924528301,10.221263066666667,126.76999999998952,0.0,0.0,0.0,0.0,0.042488296212228605,0.0,0.0,0.042488296212228605,0.0,0.0,0.042488296212228605,0.0,0.0,0.042488296212228605,0.0,0.0,0.042488296212228605,0.0,0.0,0.042488296212228605,0.0,0.0,0.042488296212228605,0.0,0.0,0.042488296212228605,0.0,0.0,0.042488296212228605,0.0
KXBTC15M-26AUG241715-15,True,UP,2026-08-24 21:04:43.828846+00:00,75.11999999999534,0.8018867924528301,0.67,0.8018867924528301,10.269519233333334,75.11999999999534,0.0,0.0,0.0,10.30000000000291,0.042488296212228605,0.0,10.30000000000291,0.042488296212228605,0.0,10.30000000000291,0.042488296212228605,0.0,16.84999999999126,0.042488296212228605,0.0,16.84999999999126,0.042488296212228605,0.0,16.84999999999126,0.042488296212228605,0.0,16.84999999999126,0.042488296212228605,0.0,16.84999999999126,0.042488296212228605,0.0,16.84999999999126,0.042488296212228605,0.0
KXBTC15M-26AUG241845-45,True,UP,2026-08-24 22:34:31.122710+00:00,128.66999999999825,0.8018867924528301,0.76,0.8018867924528301,10.481288166666667,128.66999999999825,0.0,0.0,0.0,6.849999999991269,0.042488296212228605,0.0,6.849999999991269,0.042488296212228605,0.0,31.40999999998894,0.042488296212228605,0.0,31.40999999998894,0.042488296212228605,0.0,31.40999999998894,0.042488296212228605,0.0,31.40999999998894,0.042488296212228605,0.0,80.86999999999534,0.0757721427713014,0.0,80.86999999999534,0.0757721427713014,0.0,98.61999999999534,0.0757721427713014,-0.020000000000000018
KXBTC15M-26AUG241930-30,True,UP,2026-08-24 23:20:38.847167+00:00,86.90999999998894,0.890625,0.79,0.890625,9.352547216666666,86.90999999998894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXBTC15M-26AUG242030-30,True,DOWN,2026-08-25 00:18:34.445200+00:00,177.61000000000058,0.8928571428571429,0.84,0.8928571428571429,11.425913333333334,177.61000000000058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.75999999999476,0.0,0.0,64.8799999999901,0.0022321428571429047,0.0,73.33999999999651,0.0022321428571429047,-0.010000000000000009,73.33999999999651,0.0022321428571429047,-0.010000000000000009,94.25999999999476,0.0022321428571429047,-0.010000000000000009
KXBTC15M-26AUG242100-00,True,UP,2026-08-25 00:48:30.948418+00:00,246.45999999999185,0.8018867924528301,0.88,0.8018867924528301,11.484193033333334,246.45999999999185,0.0,0.0,0.0,0.0,0.0,-0.020000000000000018,0.0,0.0,-0.020000000000000018,58.679999999993015,0.042488296212228605,-0.030000000000000027,58.679999999993015,0.042488296212228605,-0.030000000000000027,58.679999999993015,0.042488296212228605,-0.030000000000000027,58.679999999993015,0.042488296212228605,-0.030000000000000027,58.679999999993015,0.042488296212228605,-0.030000000000000027,58.679999999993015,0.042488296212228605,-0.030000000000000027,58.679999999993015,0.042488296212228605,-0.030000000000000027
KXBTC15M-26AUG242315-15,True,UP,2026-08-25 03:04:17.244553+00:00,186.3700000000099,0.8018867924528301,0.77,0.8018867924528301,10.712590783333331,186.3700000000099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.520000000004075,0.0,0.0,9.520000000004075,0.0,0.0,9.520000000004075,0.0,0.0,9.520000000004075,0.0,0.0,9.520000000004075,0.0,0.0,9.520000000004075,0.0,0.0,9.520000000004075,0.0,0.0
KXBTC15M-26AUG250030-30,True,DOWN,2026-08-25 04:20:19.249975+00:00,178.5,0.9301075268817204,0.75,0.9301075268817204,9.679167083333336,178.5,0.0,0.0,0.0,33.179999999993015,0.03948252688172038,0.0,33.179999999993015,0.03948252688172038,0.0,33.179999999993015,0.03948252688172038,-0.020000000000000018,82.22000000000116,0.17070903064111886,-0.050000000000000044,82.22000000000116,0.17070903064111886,-0.050000000000000044,82.22000000000116,0.17070903064111886,-0.050000000000000044,82.22000000000116,0.17070903064111886,-0.050000000000000044,82.22000000000116,0.17070903064111886,-0.050000000000000044,82.22000000000116,0.17070903064111886,-0.050000000000000044
KXBTC15M-26AUG250100-00,True,UP,2026-08-25 04:51:26.152326+00:00,89.58999999999651,0.8018867924528301,0.75,0.8018867924528301,8.564127899999999,89.58999999999651,0.0,0.0,0.0,17.479999999995925,0.0,0.0,17.479999999995925,0.0,0.0,17.479999999995925,0.0,0.0,50.19999999999709,0.23045822102425872,-0.07999999999999996,78.68999999998778,0.23045822102425872,-0.07999999999999996,78.68999999998778,0.23045822102425872,-0.07999999999999996,80.15999999998894,0.23045822102425872,-0.08999999999999997,104.48999999999069,0.4084441695020105,-0.24,104.48999999999069,0.4084441695020105,-0.24
KXBTC15M-26AUG250115-15,True,UP,2026-08-25 05:04:09.502575+00:00,111.02999999999884,0.890625,0.74,0.890625,10.84162375,111.02999999999884,0.0,0.0,0.0,0.0,0.13122650375939848,0.0,0.0,0.13122650375939848,0.0,0.0,0.13122650375939848,0.0,0.0,0.13122650375939848,0.0,0.0,0.13122650375939848,0.0,0.0,0.13122650375939848,0.0,0.0,0.13122650375939848,0.0,0.0,0.13122650375939848,0.0,0.0,0.13122650375939848,0.0
KXBTC15M-26AUG250145-45,True,UP,2026-08-25 05:36:06.559035+00:00,119.27999999999884,0.8928571428571429,0.73,0.8928571428571429,8.89068275,119.27999999999884,0.0,0.0,0.0,29.0,0.0022321428571429047,0.0,29.0,0.0022321428571429047,0.0,29.0,0.0022321428571429047,0.0,29.0,0.0022321428571429047,0.0,38.070000000006985,0.0022321428571429047,0.0,38.070000000006985,0.0022321428571429047,0.0,38.070000000006985,0.0022321428571429047,0.0,38.070000000006985,0.0022321428571429047,0.0,38.070000000006985,0.0022321428571429047,0.0
KXBTC15M-26AUG250215-15,True,UP,2026-08-25 06:04:33.344609+00:00,-0.5700000000069849,1.0,0.43,1.0,10.444256516666666,-0.5700000000069849,0.0,0.0,0.0,47.679999999993015,0.5714285714285715,0.0,47.679999999993015,0.5714285714285715,0.0,47.679999999993015,0.5714285714285715,0.0,47.679999999993015,0.5714285714285715,0.0,47.679999999993015,0.5714285714285715,0.0,47.679999999993015,0.5714285714285715,0.0,47.679999999993015,0.5714285714285715,0.0,47.679999999993015,0.5714285714285715,0.0,47.679999999993015,0.5714285714285715,0.0
KXBTC15M-26AUG250245-45,True,DOWN,2026-08-25 06:36:01.587583+00:00,118.17999999999302,0.8018867924528301,0.73,0.8018867924528301,8.973540283333334,118.17999999999302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXBTC15M-26AUG250315-15,True,UP,2026-08-25 07:04:19.877473+00:00,203.88999999999945,0.890625,0.79,0.890625,10.668708783333331,203.88999999999945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.870000000009924,0.0,0.0,34.870000000009924,0.0,0.0,34.870000000009924,0.0,0.0,34.870000000009924,0.0,0.0,34.870000000009924,0.0,0.0
KXBTC15M-26AUG250400-00,True,DOWN,2026-08-25 07:49:01.609088+00:00,384.3100000000122,0.9301075268817204,0.93,0.9301075268817204,10.973181866666666,384.3100000000122,0.0,0.0,0.0,0.0,0.037250384024577476,-0.009000000000000008,0.0,0.037250384024577476,-0.009000000000000008,0.0,0.037250384024577476,-0.009000000000000008,0.0,0.037250384024577476,-0.009000000000000008,0.0,0.037250384024577476,-0.009000000000000008,0.0,0.037250384024577476,-0.009000000000000008,0.0,0.037250384024577476,-0.009000000000000008,0.0,0.037250384024577476,-0.009000000000000008,0.0,0.037250384024577476,-0.009000000000000008
KXBTC15M-26AUG250430-30,True,UP,2026-08-25 08:18:23.472018+00:00,128.41999999999825,0.8018867924528301,0.77,0.8018867924528301,11.6087997,128.41999999999825,0.0,0.0,0.0,49.2100000000064,0.16710418375717795,-0.12,49.2100000000064,0.16710418375717795,-0.12,68.3700000000099,0.1953294154036498,-0.12,68.3700000000099,0.1953294154036498,-0.12,68.3700000000099,0.1953294154036498,-0.12,68.3700000000099,0.1953294154036498,-0.12,68.3700000000099,0.1953294154036498,-0.12,68.3700000000099,0.1953294154036498,-0.12,68.3700000000099,0.1953294154036498,-0.12
KXBTC15M-26AUG250500-00,True,DOWN,2026-08-25 08:49:27.436571+00:00,187.27000000000407,0.9301075268817204,0.84,0.9301075268817204,10.542723816666667,187.27000000000407,0.0,0.0,0.0,17.94000000000233,0.0,0.0,17.94000000000233,0.0,0.0,17.94000000000233,0.0,0.0,17.94000000000233,0.0,0.0,17.94000000000233,0.0,0.0,17.94000000000233,0.0,0.0,17.94000000000233,0.0,0.0,17.94000000000233,0.0,0.0,17.94000000000233,0.0,0.0
KXBTC15M-26AUG250515-15,True,DOWN,2026-08-25 09:03:15.421584+00:00,142.16999999999825,0.8018867924528301,0.8,0.8018867924528301,11.7429736,142.16999999999825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.989999999990687,0.0,0.0,15.989999999990687,0.0,0.0,15.989999999990687,0.0,0.0,15.989999999990687,0.0,0.0
KXBTC15M-26AUG250600-00,True,DOWN,2026-08-25 09:48:21.391829+00:00,171.88000000000466,0.890625,0.75,0.890625,11.643469516666666,171.88000000000466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXBTC15M-26AUG250730-30,True,UP,2026-08-25 11:21:44.279770+00:00,116.93000000000757,0.890625,0.84,0.890625,8.262003833333333,116.93000000000757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,0.0,0.0,33.75,0.0,0.0
KXBTC15M-26AUG250815-15,True,DOWN,2026-08-25 12:04:52.121051+00:00,191.1600000000035,0.8928571428571429,0.72,0.8928571428571429,10.131315816666667,191.1600000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022321428571429047,0.0,0.0,0.0022321428571429047,0.0,0.0,0.0022321428571429047,0.0,0.0,0.0022321428571429047,0.0,0.0,0.0022321428571429047,0.0,0.0,0.0022321428571429047,0.0,90.11999999999533,0.0022321428571429047,0.0
KXBTC15M-26AUG250900-00,True,UP,2026-08-25 12:50:12.257726+00:00,138.63000000000466,0.8018867924528301,0.79,0.8018867924528301,9.795704566666666,138.63000000000466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.33000000000173,0.0,0.0,36.33000000000173,0.0,0.0,36.33000000000173,0.0,0.0,37.63999999999942,0.0,0.0,51.00999999999476,0.0,0.0
KXBTC15M-26AUG250945-45,True,UP,2026-08-25 13:33:27.044063+00:00,188.57000000000696,0.8018867924528301,0.66,0.8018867924528301,11.549265616666666,188.57000000000696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXBTC15M-26AUG251000-00,True,DOWN,2026-08-25 13:48:31.159703+00:00,190.9499999999971,0.8018867924528301,0.57,0.8018867924528301,11.480671616666664,190.9499999999971,0.0,0.0,0.0,4.19999999999709,0.0,0.0,4.19999999999709,0.0,0.0,4.19999999999709,0.0,0.0,4.19999999999709,0.0,0.0,4.19999999999709,0.0,0.0,4.19999999999709,0.0,0.0,4.19999999999709,0.0,0.0,4.19999999999709,0.0,0.0,35.75,0.0,0.0
KXBTC15M-26AUG251015-15,True,UP,2026-08-25 14:05:00.157851+00:00,201.4899999999907,0.8928571428571429,0.73,0.8928571428571429,9.99736915,201.4899999999907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXBTC15M-26AUG251445-45,True,DOWN,2026-08-25 18:36:59.578019+00:00,132.43000000000757,0.890625,0.934,0.890625,8.007033016666666,132.43000000000757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.479999999995925,0.0,0.0,15.259999999994761,0.0,0.0,33.30999999999767,0.0,0.0,33.30999999999767,0.0,0.0,33.30999999999767,0.0,0.0,33.30999999999767,0.0,0.0
