timestamp_utc,contract,elapsed_min,time_left_min,btc_price,kalshi_target,target_gap_dollars,up_ask,down_ask,raw_general_side,raw_general_confidence,fair_ready,fair_up,fair_down,fair_preferred_side,fair_preferred,fair_flip_prob,fair_stay_prob,preferred_kalshi_ask,fair_edge_vs_ask,opportunity_status,price_zone,entry_tournament_ready,entry_time_left,entry_abs_target_gap,entry_rule_version,ladder_status,ladder_direction,ladder_confidence,checkpoints,expected_final_outcome,final_status,final_side,final_confidence,final_call_source,decisive_fair_ready,required_gap,dist_over_range5,legacy_final_ready,strict_distance_pct,directional_agreement,confidence_change,strict_model_ready,brti_kalshi_gate_ready
2026-09-04T00:55:50.486273+00:00,KXBTC15M-26SEP032100-00,10.54288325,4.457116750000001,81046.7,81187.33,-140.63000000000466,0.064,0.939,UP,0.5541580513379917,True,0.10665044696682417,0.8933495530331759,DOWN,0.8933495530331759,0.10665044696682417,0.8933495530331759,0.939,-0.045650446966824076,WAIT,EXPENSIVE / WAIT,False,4.457116750000001,140.63000000000466,V3_HISTORICAL_WINNER,RAW FORECAST,UP,0.5541580513379917,9,DOWN,PASS,NONE,,NONE,False,50.0,0.9631532086844031,False,0.002433275700636117,0,0.03880154572134842,False,False
